classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.938375,0.857143,0.798319,0.899160,0.798319
GNB,0,ROS,0.937442,0.837209,0.767956,0.889356,0.768378
GNB,0,RUS,0.930906,0.756757,0.674699,0.813725,0.685994
GNB,0,SMOTE,0.932773,0.829268,0.761364,0.875350,0.761806
GNB,0,Borderline-SMOTE,0.929972,0.780488,0.693182,0.841737,0.693585
GNB,0,SVM-SMOTE,0.940243,0.809524,0.731092,0.865546,0.731092
GNB,0,ADASYN,0.929038,0.829268,0.761364,0.875350,0.761806
GNB,0,G-SMOTE,0.933707,0.818182,0.738420,0.879552,0.740004
GNB,0,CiFRUS (train),0.957049,0.820513,0.754386,0.861345,0.758600
GNB,0,CiFRUS (train/test),0.956116,0.837209,0.767956,0.889356,0.768378
GNB,0,CiFRUS (balanced-train/test),0.956116,0.818182,0.738420,0.879552,0.740004
GNB,1,Baseline,0.946779,0.829268,0.761364,0.875350,0.761806
GNB,1,ROS,0.945845,0.818182,0.738420,0.879552,0.740004
GNB,1,RUS,0.941176,0.789474,0.715134,0.837535,0.722500
GNB,1,SMOTE,0.951914,0.829268,0.761364,0.875350,0.761806
GNB,1,Borderline-SMOTE,0.939309,0.829268,0.761364,0.875350,0.761806
GNB,1,SVM-SMOTE,0.954715,0.857143,0.798319,0.899160,0.798319
GNB,1,ADASYN,0.942110,0.829268,0.761364,0.875350,0.761806
GNB,1,G-SMOTE,0.944911,0.800000,0.709677,0.869748,0.713024
GNB,1,CiFRUS (train),0.956116,0.850000,0.792507,0.885154,0.794410
GNB,1,CiFRUS (train/test),0.944911,0.818182,0.738420,0.879552,0.740004
GNB,1,CiFRUS (balanced-train/test),0.950514,0.844444,0.774194,0.903361,0.777844
GNB,2,Baseline,0.953315,0.820513,0.754386,0.861345,0.758600
GNB,2,ROS,0.943044,0.837209,0.767956,0.889356,0.768378
GNB,2,RUS,0.943978,0.756757,0.674699,0.813725,0.685994
GNB,2,SMOTE,0.943044,0.820513,0.754386,0.861345,0.758600
GNB,2,Borderline-SMOTE,0.953315,0.820513,0.754386,0.861345,0.758600
GNB,2,SVM-SMOTE,0.950514,0.800000,0.723343,0.851541,0.725079
GNB,2,ADASYN,0.954248,0.850000,0.792507,0.885154,0.794410
GNB,2,G-SMOTE,0.942110,0.782609,0.681698,0.859944,0.687291
GNB,2,CiFRUS (train),0.965453,0.820513,0.754386,0.861345,0.758600
GNB,2,CiFRUS (train/test),0.960784,0.829268,0.761364,0.875350,0.761806
GNB,2,CiFRUS (balanced-train/test),0.959851,0.837209,0.767956,0.889356,0.768378
GNB,3,Baseline,0.949580,0.850000,0.792507,0.885154,0.794410
GNB,3,ROS,0.947712,0.818182,0.738420,0.879552,0.740004
GNB,3,RUS,0.938375,0.789474,0.715134,0.837535,0.722500
GNB,3,SMOTE,0.942110,0.769231,0.684211,0.827731,0.688033
GNB,3,Borderline-SMOTE,0.946779,0.789474,0.715134,0.837535,0.722500
GNB,3,SVM-SMOTE,0.946779,0.800000,0.723343,0.851541,0.725079
