classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.846722,0.753247,0.569270,0.782500,0.570591
GNB,0,ROS,0.846833,0.765957,0.585774,0.791667,0.586190
GNB,0,RUS,0.844500,0.754237,0.563545,0.780833,0.563801
GNB,0,SMOTE,0.850000,0.767932,0.586466,0.792500,0.586615
GNB,0,Borderline-SMOTE,0.849500,0.769874,0.587156,0.793333,0.587173
GNB,0,SVM-SMOTE,0.847667,0.766667,0.580000,0.790000,0.580000
GNB,0,ADASYN,0.846778,0.756303,0.564274,0.781667,0.564337
GNB,0,G-SMOTE,0.846722,0.758333,0.565000,0.782500,0.565000
GNB,0,CiFRUS (train),0.817389,0.731707,0.507463,0.755000,0.507972
GNB,0,CiFRUS (train/test),0.820667,0.747826,0.561345,0.778333,0.562957
GNB,0,CiFRUS (balanced-train/test),0.822556,0.750000,0.562081,0.779167,0.563109
GNB,1,Baseline,0.842556,0.742616,0.541353,0.770000,0.541491
GNB,1,ROS,0.843056,0.763485,0.572856,0.786667,0.572872
GNB,1,RUS,0.842056,0.752066,0.550749,0.775833,0.550811
GNB,1,SMOTE,0.845778,0.752066,0.550749,0.775833,0.550811
GNB,1,Borderline-SMOTE,0.844833,0.760331,0.565724,0.783333,0.565787
GNB,1,SVM-SMOTE,0.839333,0.760331,0.565724,0.783333,0.565787
GNB,1,ADASYN,0.841500,0.765432,0.573566,0.787500,0.573711
GNB,1,G-SMOTE,0.840278,0.746888,0.542881,0.771667,0.542896
GNB,1,CiFRUS (train),0.813278,0.733871,0.508278,0.755833,0.509183
GNB,1,CiFRUS (train/test),0.813278,0.736842,0.545455,0.770000,0.547723
GNB,1,CiFRUS (balanced-train/test),0.816667,0.744589,0.554156,0.775000,0.555442
GNB,2,Baseline,0.837167,0.748936,0.555649,0.776667,0.556043
GNB,2,ROS,0.834833,0.753138,0.557131,0.778333,0.557147
GNB,2,RUS,0.837389,0.741667,0.535000,0.767500,0.535000
