classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.882126,0.766355,0.632684,0.817644,0.632752
GNB,0,ROS,0.890255,0.783019,0.660678,0.830339,0.660678
GNB,0,RUS,0.853473,0.758621,0.631730,0.810016,0.633180
GNB,0,SMOTE,0.886818,0.771429,0.644462,0.820905,0.644533
GNB,0,Borderline-SMOTE,0.881498,0.762332,0.617695,0.815837,0.619648
GNB,0,SVM-SMOTE,0.880319,0.764977,0.627626,0.817041,0.628045
GNB,0,ADASYN,0.884083,0.762332,0.617695,0.815837,0.619648
GNB,0,G-SMOTE,0.888674,0.433566,0.303643,0.630269,0.377168
GNB,0,CiFRUS (train),0.879617,0.776786,0.640059,0.827931,0.642460
GNB,0,CiFRUS (train/test),0.865315,0.760563,0.624568,0.812927,0.624585
GNB,0,CiFRUS (balanced-train/test),0.860498,0.747664,0.603298,0.802890,0.603363
GNB,1,Baseline,0.889452,0.773585,0.645925,0.822963,0.645925
GNB,1,ROS,0.890681,0.775701,0.647376,0.825020,0.647446
GNB,1,RUS,0.888047,0.735751,0.608491,0.792352,0.615069
GNB,1,SMOTE,0.887420,0.771429,0.644462,0.820905,0.644533
GNB,1,Borderline-SMOTE,0.890957,0.783784,0.653063,0.833250,0.654776
GNB,1,SVM-SMOTE,0.886215,0.762791,0.626103,0.814984,0.626255
GNB,1,ADASYN,0.889527,0.781818,0.651659,0.831192,0.652760
GNB,1,G-SMOTE,0.884033,0.479452,0.351295,0.651796,0.425184
GNB,1,CiFRUS (train),0.893617,0.787611,0.655838,0.837365,0.659168
GNB,1,CiFRUS (train/test),0.885563,0.772947,0.649698,0.821507,0.650150
GNB,1,CiFRUS (balanced-train/test),0.883255,0.759615,0.628112,0.811471,0.628390
GNB,2,Baseline,0.886567,0.772093,0.640766,0.822360,0.640921
GNB,2,ROS,0.887595,0.764977,0.627626,0.817041,0.628045
GNB,2,RUS,0.886341,0.687500,0.538413,0.758129,0.544902
GNB,2,SMOTE,0.885814,0.776256,0.643680,0.826475,0.644516
GNB,2,Borderline-SMOTE,0.884710,0.782609,0.644343,0.834103,0.649691
GNB,2,SVM-SMOTE,0.882427,0.769912,0.627158,0.822611,0.630342
GNB,2,ADASYN,0.889076,0.784141,0.649370,0.834705,0.653143
GNB,2,G-SMOTE,0.893667,0.486486,0.354369,0.653854,0.422226
GNB,2,CiFRUS (train),0.877333,0.800000,0.672796,0.848856,0.678379
GNB,2,CiFRUS (train/test),0.888147,0.739336,0.593453,0.796116,0.593469
GNB,2,CiFRUS (balanced-train/test),0.886642,0.748815,0.608237,0.803493,0.608253
GNB,3,Baseline,0.876330,0.718894,0.554612,0.780159,0.554982
GNB,3,ROS,0.879391,0.718894,0.554612,0.780159,0.554982
GNB,3,RUS,0.893893,0.737968,0.618949,0.793557,0.630989
GNB,3,SMOTE,0.880244,0.736364,0.579088,0.794310,0.580066
GNB,3,Borderline-SMOTE,0.874548,0.721739,0.544760,0.782467,0.549280
GNB,3,SVM-SMOTE,0.876581,0.737778,0.576120,0.795765,0.578650
GNB,3,ADASYN,0.879943,0.723214,0.553673,0.783671,0.555750
GNB,3,G-SMOTE,0.879316,0.462585,0.327290,0.641760,0.392975
GNB,3,CiFRUS (train),0.870408,0.756522,0.601665,0.811973,0.606658
GNB,3,CiFRUS (train/test),0.872742,0.718894,0.554612,0.780159,0.554982
GNB,3,CiFRUS (balanced-train/test),0.866570,0.706977,0.538128,0.770725,0.538258
GNB,4,Baseline,0.865315,0.764977,0.627626,0.817041,0.628045
GNB,4,ROS,0.871563,0.767123,0.629137,0.819099,0.629953
GNB,4,RUS,0.867448,0.730964,0.596593,0.789091,0.600520
GNB,4,SMOTE,0.869781,0.760181,0.616150,0.813780,0.617463
GNB,4,Borderline-SMOTE,0.860172,0.739130,0.573212,0.797220,0.577969
GNB,4,SVM-SMOTE,0.860172,0.745614,0.585795,0.802539,0.589657
GNB,4,ADASYN,0.865190,0.754386,0.600078,0.809916,0.604034
GNB,4,G-SMOTE,0.860598,0.472222,0.348191,0.649739,0.428633
GNB,4,CiFRUS (train),0.872968,0.789238,0.660975,0.837967,0.663065
GNB,4,CiFRUS (train/test),0.860272,0.732394,0.580400,0.790797,0.580415
GNB,4,CiFRUS (balanced-train/test),0.854652,0.737327,0.583818,0.794912,0.584207
GNB,5,Baseline,0.891208,0.755760,0.613023,0.809665,0.613432
GNB,5,ROS,0.896402,0.767123,0.629137,0.819099,0.629953
GNB,5,RUS,0.866369,0.731959,0.601668,0.789693,0.607470
GNB,5,SMOTE,0.892287,0.772093,0.640766,0.822360,0.640921
GNB,5,Borderline-SMOTE,0.884158,0.763158,0.614361,0.817292,0.618411
GNB,5,SVM-SMOTE,0.892011,0.760181,0.616150,0.813780,0.617463
GNB,5,ADASYN,0.888448,0.774775,0.638608,0.825873,0.640282
GNB,5,G-SMOTE,0.889051,0.458333,0.331039,0.642363,0.407517
GNB,5,CiFRUS (train),0.878989,0.766520,0.620747,0.819952,0.624354
GNB,5,CiFRUS (train/test),0.879767,0.710280,0.544528,0.773384,0.544587
GNB,5,CiFRUS (balanced-train/test),0.876756,0.712963,0.546387,0.775442,0.546621
GNB,6,Baseline,0.885136,0.741784,0.595122,0.798173,0.595139
GNB,6,ROS,0.887144,0.772093,0.640766,0.822360,0.640921
GNB,6,RUS,0.875125,0.712871,0.563172,0.775793,0.564777
GNB,6,SMOTE,0.892588,0.783410,0.656832,0.831794,0.657270
GNB,6,Borderline-SMOTE,0.880997,0.778761,0.641498,0.829988,0.644755
GNB,6,SVM-SMOTE,0.880194,0.789238,0.660975,0.837967,0.663065
GNB,6,ADASYN,0.885162,0.796380,0.674090,0.843286,0.675526
GNB,6,G-SMOTE,0.876857,0.476190,0.344320,0.649137,0.413423
GNB,6,CiFRUS (train),0.876756,0.791111,0.662333,0.840024,0.665241
GNB,6,CiFRUS (train/test),0.877534,0.729064,0.586635,0.787886,0.587982
GNB,6,CiFRUS (balanced-train/test),0.876606,0.721154,0.568610,0.781965,0.568861
GNB,7,Baseline,0.883280,0.768519,0.634183,0.819701,0.634455
GNB,7,ROS,0.880821,0.759259,0.619550,0.812324,0.619816
GNB,7,RUS,0.872190,0.700508,0.550924,0.766961,0.554550
GNB,7,SMOTE,0.885412,0.764977,0.627626,0.817041,0.628045
GNB,7,Borderline-SMOTE,0.884409,0.747826,0.587438,0.804597,0.592313
GNB,7,SVM-SMOTE,0.880194,0.769231,0.630635,0.821156,0.631979
GNB,7,ADASYN,0.882653,0.766520,0.620747,0.819952,0.624354
GNB,7,G-SMOTE,0.881523,0.483221,0.347420,0.651194,0.410891
GNB,7,CiFRUS (train),0.879491,0.789474,0.657209,0.839422,0.661542
GNB,7,CiFRUS (train/test),0.879767,0.733333,0.585206,0.791399,0.585270
GNB,7,CiFRUS (balanced-train/test),0.875452,0.735849,0.586913,0.793456,0.586913
GNB,8,Baseline,0.873219,0.755981,0.621459,0.808812,0.621613
GNB,8,ROS,0.875201,0.765550,0.636304,0.816188,0.636462
