classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,6,Borderline-SMOTE,0.707460,0.690476,0.276701,0.642821,0.279578
GNB,6,SVM-SMOTE,0.707861,0.723810,0.282289,0.640385,0.282376
GNB,6,ADASYN,0.708285,0.701518,0.293501,0.650833,0.295774
GNB,6,G-SMOTE,0.590224,0.767810,0.179248,0.578846,0.229596
GNB,6,CiFRUS (train),0.734087,0.735099,0.355164,0.680769,0.356323
GNB,6,CiFRUS (train/test),0.712252,0.714744,0.269744,0.634872,0.269744
GNB,6,CiFRUS (balanced-train/test),0.716450,0.707483,0.316443,0.663333,0.319732
GNB,7,Baseline,0.711530,0.742331,0.293004,0.642821,0.295059
GNB,7,ROS,0.714167,0.742424,0.279279,0.635128,0.282590
GNB,7,RUS,0.644022,0.748936,0.216922,0.600577,0.232354
GNB,7,SMOTE,0.706258,0.726984,0.290539,0.644487,0.290628
GNB,7,Borderline-SMOTE,0.712468,0.704082,0.308495,0.659231,0.311701
GNB,7,SVM-SMOTE,0.709631,0.728435,0.301310,0.650385,0.301320
GNB,7,ADASYN,0.710785,0.700508,0.294733,0.651731,0.297314
GNB,7,G-SMOTE,0.605553,0.770039,0.181406,0.579551,0.236307
GNB,7,CiFRUS (train),0.725224,0.728455,0.320361,0.661474,0.320576
GNB,7,CiFRUS (train/test),0.706595,0.733119,0.320195,0.660385,0.320205
GNB,7,CiFRUS (balanced-train/test),0.708486,0.702055,0.310891,0.661026,0.314867
GNB,8,Baseline,0.718950,0.745342,0.314883,0.654615,0.315987
GNB,8,ROS,0.721426,0.752688,0.323085,0.657628,0.325187
GNB,8,RUS,0.659920,0.749288,0.223601,0.603974,0.238142
GNB,8,SMOTE,0.718486,0.712644,0.291588,0.647756,0.292127
GNB,8,Borderline-SMOTE,0.716282,0.678445,0.290275,0.652692,0.297998
GNB,8,SVM-SMOTE,0.719439,0.711256,0.280945,0.641859,0.281225
GNB,8,ADASYN,0.715377,0.670175,0.264368,0.638590,0.270475
GNB,8,G-SMOTE,0.608678,0.769634,0.174194,0.576154,0.231030
GNB,8,CiFRUS (train),0.741835,0.725126,0.349383,0.679551,0.352088
GNB,8,CiFRUS (train/test),0.718646,0.707071,0.304869,0.656538,0.307082
GNB,8,CiFRUS (balanced-train/test),0.716498,0.685315,0.294463,0.654103,0.300777
GNB,9,Baseline,0.710713,0.748858,0.302418,0.646731,0.305405
GNB,9,ROS,0.705417,0.745814,0.293962,0.642628,0.296866
GNB,9,RUS,0.659992,0.761236,0.242762,0.611795,0.263879
