classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.642728,0.366197,0.167583,0.575827,0.173502
GNB,0,ROS,0.643371,0.442105,0.169197,0.590342,0.171315
GNB,0,RUS,0.630524,0.423913,0.153042,0.580158,0.154009
GNB,0,SMOTE,0.640269,0.452830,0.150248,0.585836,0.157908
GNB,0,Borderline-SMOTE,0.643986,0.428571,0.138601,0.575417,0.141458
GNB,0,SVM-SMOTE,0.641791,0.402597,0.185740,0.587826,0.187631
GNB,0,ADASYN,0.638923,0.481328,0.156959,0.597395,0.178789
GNB,0,G-SMOTE,0.636523,0.456311,0.164659,0.592391,0.170936
GNB,0,CiFRUS (train),0.631548,0.000000,-0.020683,0.492537,-0.066954
GNB,0,CiFRUS (train/test),0.646064,0.000000,-0.027448,0.490050,-0.077449
GNB,0,CiFRUS (balanced-train/test),0.660404,0.468254,0.122659,0.578402,0.145390
GNB,1,Baseline,0.641703,0.361111,0.155421,0.570852,0.160047
GNB,1,ROS,0.646152,0.463054,0.179588,0.599854,0.185398
GNB,1,RUS,0.649810,0.485876,0.256017,0.631051,0.256438
GNB,1,SMOTE,0.636904,0.448598,0.140704,0.580860,0.148535
GNB,1,Borderline-SMOTE,0.634680,0.455446,0.169526,0.593971,0.174701
GNB,1,SVM-SMOTE,0.649488,0.432749,0.190865,0.595757,0.190872
GNB,1,ADASYN,0.647088,0.481013,0.161270,0.598976,0.181298
GNB,1,G-SMOTE,0.638016,0.439024,0.139681,0.578139,0.144730
GNB,1,CiFRUS (train),0.622856,0.023256,0.016458,0.505882,0.091089
GNB,1,CiFRUS (train/test),0.653263,0.000000,0.000000,0.500000,0.000000
GNB,1,CiFRUS (balanced-train/test),0.665028,0.490119,0.157633,0.601024,0.187572
GNB,2,Baseline,0.648259,0.359712,0.167463,0.574920,0.174981
GNB,2,ROS,0.653644,0.464646,0.189802,0.603922,0.194304
GNB,2,RUS,0.654551,0.454054,0.195600,0.602780,0.197011
GNB,2,SMOTE,0.658502,0.483092,0.204358,0.615013,0.212561
GNB,2,Borderline-SMOTE,0.644571,0.430769,0.143620,0.577905,0.146369
GNB,2,SVM-SMOTE,0.626076,0.400000,0.168252,0.581270,0.168887
GNB,2,ADASYN,0.645040,0.491525,0.179458,0.609833,0.201102
GNB,2,G-SMOTE,0.654697,0.447761,0.159403,0.588089,0.163986
GNB,2,CiFRUS (train),0.635675,0.022222,-0.011169,0.495932,-0.028371
GNB,2,CiFRUS (train/test),0.649400,0.000000,-0.006960,0.497512,-0.038520
GNB,2,CiFRUS (balanced-train/test),0.660638,0.473029,0.143470,0.589025,0.163425
GNB,3,Baseline,0.641908,0.380282,0.186081,0.584197,0.192654
GNB,3,ROS,0.643196,0.450980,0.159574,0.588996,0.165035
GNB,3,RUS,0.644366,0.445596,0.169282,0.591250,0.172047
GNB,3,SMOTE,0.639069,0.470588,0.165245,0.596927,0.177406
GNB,3,Borderline-SMOTE,0.647820,0.446701,0.164281,0.589669,0.167918
GNB,3,SVM-SMOTE,0.645537,0.464286,0.241558,0.619959,0.241592
GNB,3,ADASYN,0.637050,0.487395,0.170384,0.604858,0.192162
GNB,3,G-SMOTE,0.640269,0.431925,0.116247,0.566608,0.122442
GNB,3,CiFRUS (train),0.633246,0.044944,0.018729,0.506790,0.052848
GNB,3,CiFRUS (train/test),0.647644,0.000000,0.000000,0.500000,0.000000
GNB,3,CiFRUS (balanced-train/test),0.661223,0.511811,0.192422,0.623646,0.229870
GNB,4,Baseline,0.646298,0.359712,0.167463,0.574920,0.174981
GNB,4,ROS,0.650863,0.474747,0.205088,0.612291,0.209953
GNB,4,RUS,0.643488,0.439560,0.179686,0.593503,0.180529
GNB,4,SMOTE,0.661106,0.475728,0.194492,0.609131,0.201906
GNB,4,Borderline-SMOTE,0.650571,0.454545,0.174515,0.595552,0.178654
GNB,4,SVM-SMOTE,0.650337,0.409938,0.179798,0.587152,0.180344
GNB,4,ADASYN,0.644483,0.485597,0.161546,0.600790,0.185277
GNB,4,G-SMOTE,0.656073,0.471795,0.205341,0.611384,0.209271
GNB,4,CiFRUS (train),0.644835,0.000000,-0.013854,0.495025,-0.054572
GNB,4,CiFRUS (train/test),0.652561,0.000000,-0.013854,0.495025,-0.054572
GNB,4,CiFRUS (balanced-train/test),0.664033,0.504065,0.188294,0.618437,0.218252
GNB,5,Baseline,0.638426,0.371429,0.179928,0.580802,0.187401
GNB,5,ROS,0.646678,0.442211,0.154207,0.584694,0.158115
GNB,5,RUS,0.637138,0.421053,0.137846,0.573603,0.139571
GNB,5,SMOTE,0.638367,0.447619,0.145169,0.582441,0.151919
GNB,5,Borderline-SMOTE,0.636845,0.430000,0.134024,0.573837,0.137646
GNB,5,SVM-SMOTE,0.642757,0.397590,0.151486,0.574715,0.151574
GNB,5,ADASYN,0.641528,0.478632,0.161129,0.598068,0.179438
GNB,5,G-SMOTE,0.634328,0.434783,0.129998,0.573164,0.135217
GNB,5,CiFRUS (train),0.626778,0.022989,0.009453,0.503395,0.037237
GNB,5,CiFRUS (train/test),0.643488,0.022989,0.009453,0.503395,0.037237
GNB,5,CiFRUS (balanced-train/test),0.660521,0.488000,0.157468,0.600117,0.185230
GNB,6,Baseline,0.624290,0.380282,0.186081,0.584197,0.192654
GNB,6,ROS,0.634884,0.439024,0.139681,0.578139,0.144730
GNB,6,RUS,0.643635,0.450549,0.195771,0.601873,0.196689
GNB,6,SMOTE,0.627275,0.450704,0.145462,0.583348,0.153214
GNB,6,Borderline-SMOTE,0.633714,0.442211,0.154207,0.584694,0.158115
GNB,6,SVM-SMOTE,0.643313,0.397436,0.173969,0.582850,0.175301
GNB,6,ADASYN,0.628387,0.485356,0.165884,0.602371,0.187700
GNB,6,G-SMOTE,0.627510,0.447761,0.159403,0.588089,0.163986
GNB,6,CiFRUS (train),0.609365,0.044444,0.011812,0.504302,0.030003
GNB,6,CiFRUS (train/test),0.637401,0.045455,0.025712,0.509277,0.083233
GNB,6,CiFRUS (balanced-train/test),0.648347,0.464000,0.117975,0.575007,0.138773
GNB,7,Baseline,0.646064,0.347826,0.154902,0.569037,0.162407
GNB,7,ROS,0.648581,0.480000,0.209987,0.615686,0.215661
GNB,7,RUS,0.647117,0.446927,0.195945,0.600966,0.196470
GNB,7,SMOTE,0.647469,0.459184,0.184747,0.600527,0.188555
GNB,7,Borderline-SMOTE,0.640503,0.453202,0.164535,0.591484,0.169858
GNB,7,SVM-SMOTE,0.644659,0.421687,0.185427,0.591454,0.185534
GNB,7,ADASYN,0.645478,0.491803,0.170510,0.606673,0.196241
GNB,7,G-SMOTE,0.649283,0.465608,0.205861,0.609570,0.208198
GNB,7,CiFRUS (train),0.636465,0.045455,0.025712,0.509277,0.083233
GNB,7,CiFRUS (train/test),0.647117,0.000000,0.000000,0.500000,0.000000
GNB,7,CiFRUS (balanced-train/test),0.658531,0.473896,0.135413,0.585865,0.158690
GNB,8,Baseline,0.644542,0.368794,0.173732,0.578314,0.180393
GNB,8,ROS,0.648698,0.452261,0.169446,0.593064,0.173741
GNB,8,RUS,0.649576,0.445652,0.185003,0.596898,0.186172
GNB,8,SMOTE,0.639274,0.454106,0.159742,0.589903,0.166154
GNB,8,Borderline-SMOTE,0.633187,0.431373,0.129559,0.572256,0.133993
GNB,8,SVM-SMOTE,0.644659,0.410256,0.191544,0.591220,0.193010
GNB,8,ADASYN,0.643840,0.457627,0.124755,0.576354,0.139801
GNB,8,G-SMOTE,0.639977,0.450980,0.159574,0.588996,0.165035
GNB,8,CiFRUS (train),0.629382,0.044444,0.011812,0.504302,0.030003
GNB,8,CiFRUS (train/test),0.642903,0.044944,0.018729,0.506790,0.052848
GNB,8,CiFRUS (balanced-train/test),0.662745,0.475806,0.139710,0.588352,0.163121
GNB,9,Baseline,0.647732,0.354610,0.155165,0.569944,0.161114
GNB,9,ROS,0.642991,0.469388,0.200129,0.608897,0.204255
GNB,9,RUS,0.654170,0.434783,0.169023,0.588528,0.170090
GNB,9,SMOTE,0.658794,0.478873,0.189284,0.608458,0.199372
GNB,9,Borderline-SMOTE,0.653000,0.447761,0.159403,0.588089,0.163986
GNB,9,SVM-SMOTE,0.647908,0.417722,0.197266,0.594615,0.198357
GNB,9,ADASYN,0.638894,0.473029,0.143470,0.589025,0.163425
GNB,9,G-SMOTE,0.652941,0.490385,0.214164,0.620896,0.223204
GNB,9,CiFRUS (train),0.643049,0.065217,0.020938,0.507697,0.045530
GNB,9,CiFRUS (train/test),0.657711,0.045455,0.025712,0.509277,0.083233
GNB,9,CiFRUS (balanced-train/test),0.673047,0.493927,0.170572,0.607580,0.198426
KNN,0,Baseline,0.597249,0.315789,0.193900,0.578519,0.237765
KNN,0,ROS,0.630378,0.400000,0.230621,0.601610,0.244529
KNN,0,RUS,0.602107,0.421687,0.185427,0.591454,0.185534
KNN,0,SMOTE,0.604214,0.343750,0.180012,0.577173,0.197363
KNN,0,Borderline-SMOTE,0.599912,0.303030,0.115920,0.550483,0.124518
KNN,0,SVM-SMOTE,0.581299,0.325581,0.154076,0.566315,0.168004
KNN,0,ADASYN,0.619900,0.375940,0.205502,0.589845,0.219746
KNN,0,G-SMOTE,0.616067,0.382979,0.192300,0.586684,0.199673
KNN,0,CiFRUS (train),0.569213,0.265625,0.082395,0.535323,0.090336
KNN,0,CiFRUS (train/test),0.629587,0.304000,0.140518,0.559526,0.156872
KNN,0,CiFRUS (balanced-train/test),0.658970,0.472222,0.174708,0.600995,0.185283
KNN,1,Baseline,0.603190,0.303571,0.187085,0.575124,0.234848
KNN,1,ROS,0.612584,0.379562,0.198800,0.588265,0.209177
KNN,1,RUS,0.592069,0.421053,0.174182,0.587387,0.174188
KNN,1,SMOTE,0.592157,0.335878,0.160696,0.569710,0.173440
KNN,1,Borderline-SMOTE,0.597776,0.348485,0.173577,0.575593,0.186453
KNN,1,SVM-SMOTE,0.606614,0.323077,0.147714,0.563828,0.160226
KNN,1,ADASYN,0.605677,0.367647,0.186263,0.582382,0.196722
KNN,1,G-SMOTE,0.613374,0.355556,0.173630,0.576500,0.184101
KNN,1,CiFRUS (train),0.615335,0.258065,0.087466,0.536904,0.098294
KNN,1,CiFRUS (train/test),0.611911,0.292683,0.133575,0.556131,0.151155
KNN,1,CiFRUS (balanced-train/test),0.601258,0.398148,0.058877,0.534036,0.062441
KNN,2,Baseline,0.621364,0.285714,0.166242,0.566754,0.208682
KNN,2,ROS,0.634767,0.430556,0.247223,0.612701,0.254582
KNN,2,RUS,0.628475,0.487805,0.282309,0.638279,0.282680
KNN,2,SMOTE,0.614662,0.356589,0.192969,0.583055,0.210412
KNN,2,Borderline-SMOTE,0.628417,0.362205,0.206154,0.588030,0.227327
KNN,2,SVM-SMOTE,0.614984,0.296875,0.121442,0.552063,0.133147
KNN,2,ADASYN,0.616623,0.322581,0.166817,0.570383,0.187468
KNN,2,G-SMOTE,0.633392,0.363636,0.192796,0.583963,0.207098
KNN,2,CiFRUS (train),0.576236,0.312057,0.099461,0.544835,0.103275
KNN,2,CiFRUS (train/test),0.642142,0.290598,0.152880,0.562687,0.181769
KNN,2,CiFRUS (balanced-train/test),0.630114,0.430493,0.099112,0.558472,0.106959
KNN,3,Baseline,0.591191,0.303571,0.187085,0.575124,0.234848
KNN,3,ROS,0.607053,0.364964,0.179949,0.579895,0.189341
KNN,3,RUS,0.621130,0.455090,0.230501,0.614077,0.230575
KNN,3,SMOTE,0.597571,0.385185,0.211624,0.593240,0.224387
KNN,3,Borderline-SMOTE,0.589172,0.325581,0.154076,0.566315,0.168004
KNN,3,SVM-SMOTE,0.604302,0.377953,0.225756,0.596400,0.248941
KNN,3,ADASYN,0.607346,0.363636,0.192796,0.583963,0.207098
KNN,3,G-SMOTE,0.605034,0.351145,0.179991,0.578080,0.194265
KNN,3,CiFRUS (train),0.614077,0.296875,0.121442,0.552063,0.133147
KNN,3,CiFRUS (train/test),0.634855,0.333333,0.193514,0.580334,0.224060
KNN,3,CiFRUS (balanced-train/test),0.648522,0.444444,0.118372,0.570237,0.128429
KNN,4,Baseline,0.593006,0.313043,0.186974,0.576032,0.226804
KNN,4,ROS,0.604273,0.402878,0.223589,0.600029,0.233627
KNN,4,RUS,0.609160,0.453488,0.218534,0.610009,0.218564
KNN,4,SMOTE,0.591454,0.343750,0.180012,0.577173,0.197363
KNN,4,Borderline-SMOTE,0.600819,0.348485,0.173577,0.575593,0.186453
KNN,4,SVM-SMOTE,0.592713,0.374101,0.186171,0.583289,0.194530
KNN,4,ADASYN,0.592215,0.366412,0.199285,0.586450,0.215089
KNN,4,G-SMOTE,0.604331,0.357143,0.161290,0.572432,0.167989
KNN,4,CiFRUS (train),0.606585,0.290076,0.102813,0.544601,0.110967
KNN,4,CiFRUS (train/test),0.617969,0.300000,0.153190,0.563594,0.177370
KNN,4,CiFRUS (balanced-train/test),0.630465,0.459574,0.129178,0.578841,0.144303
KNN,5,Baseline,0.601785,0.254545,0.138111,0.554990,0.177963
KNN,5,ROS,0.611062,0.374101,0.186171,0.583289,0.194530
KNN,5,RUS,0.604185,0.365854,0.111430,0.554580,0.111576
KNN,5,SMOTE,0.600439,0.346457,0.186553,0.579661,0.205713
KNN,5,Borderline-SMOTE,0.591776,0.258065,0.087466,0.536904,0.098294
KNN,5,SVM-SMOTE,0.599707,0.301587,0.134109,0.557038,0.148775
KNN,5,ADASYN,0.610975,0.330709,0.166952,0.571291,0.184098
KNN,5,G-SMOTE,0.646474,0.364964,0.179949,0.579895,0.189341
KNN,5,CiFRUS (train),0.597073,0.272727,0.077481,0.533743,0.083229
KNN,5,CiFRUS (train/test),0.621539,0.295082,0.140060,0.558619,0.159651
KNN,5,CiFRUS (balanced-train/test),0.643635,0.456621,0.146033,0.585162,0.155995
KNN,6,Baseline,0.630553,0.275229,0.166088,0.565847,0.217079
KNN,6,ROS,0.636055,0.426471,0.261960,0.615862,0.276668
KNN,6,RUS,0.615364,0.443182,0.196122,0.600059,0.196360
KNN,6,SMOTE,0.608750,0.325581,0.154076,0.566315,0.168004
KNN,6,Borderline-SMOTE,0.612643,0.360902,0.186358,0.581475,0.199275
KNN,6,SVM-SMOTE,0.626602,0.402985,0.237181,0.604097,0.252525
KNN,6,ADASYN,0.634241,0.346457,0.186553,0.579661,0.205713
KNN,6,G-SMOTE,0.627246,0.366412,0.199285,0.586450,0.215089
KNN,6,CiFRUS (train),0.610945,0.226087,0.084059,0.534182,0.101966
KNN,6,CiFRUS (train/test),0.621335,0.280702,0.152562,0.561779,0.187075
KNN,6,CiFRUS (balanced-train/test),0.641967,0.468468,0.160539,0.594440,0.172798
KNN,7,Baseline,0.608136,0.303571,0.187085,0.575124,0.234848
KNN,7,ROS,0.615598,0.394161,0.217652,0.596634,0.229013
KNN,7,RUS,0.605356,0.380952,0.123578,0.561370,0.123596
KNN,7,SMOTE,0.602809,0.370370,0.192627,0.584870,0.204244
KNN,7,Borderline-SMOTE,0.607112,0.353846,0.186454,0.580568,0.202248
KNN,7,SVM-SMOTE,0.605180,0.340741,0.154633,0.568130,0.163959
KNN,7,ADASYN,0.588674,0.343750,0.180012,0.577173,0.197363
KNN,7,G-SMOTE,0.614721,0.363636,0.161479,0.573339,0.166722
KNN,7,CiFRUS (train),0.627392,0.348485,0.173577,0.575593,0.186453
KNN,7,CiFRUS (train/test),0.655370,0.306452,0.146979,0.562013,0.165174
KNN,7,CiFRUS (balanced-train/test),0.646912,0.462264,0.164899,0.594205,0.173306
KNN,8,Baseline,0.607755,0.288288,0.173168,0.569242,0.220158
KNN,8,ROS,0.617706,0.408759,0.236504,0.605004,0.248849
KNN,8,RUS,0.587709,0.379747,0.144914,0.569505,0.145715
KNN,8,SMOTE,0.606204,0.384615,0.225195,0.597308,0.244270
KNN,8,Borderline-SMOTE,0.608663,0.353846,0.186454,0.580568,0.202248
KNN,8,SVM-SMOTE,0.600878,0.290323,0.127142,0.553644,0.142881
KNN,8,ADASYN,0.594586,0.366412,0.199285,0.586450,0.215089
KNN,8,G-SMOTE,0.625783,0.390977,0.224647,0.598215,0.240218
KNN,8,CiFRUS (train),0.614282,0.311111,0.116639,0.551390,0.123673
KNN,8,CiFRUS (train/test),0.626427,0.341880,0.214117,0.587796,0.254579
KNN,8,CiFRUS (balanced-train/test),0.648493,0.472727,0.169977,0.599415,0.182026
KNN,9,Baseline,0.577700,0.295652,0.166391,0.567662,0.201837
KNN,9,ROS,0.597425,0.405797,0.230022,0.602517,0.241166
KNN,9,RUS,0.563243,0.371257,0.112116,0.555487,0.112152
KNN,9,SMOTE,0.602458,0.320611,0.141402,0.561340,0.152616
KNN,9,Borderline-SMOTE,0.613843,0.422535,0.241576,0.609306,0.250108
KNN,9,SVM-SMOTE,0.599210,0.382353,0.205188,0.590752,0.216708
KNN,9,ADASYN,0.598303,0.353846,0.186454,0.580568,0.202248
KNN,9,G-SMOTE,0.593386,0.414286,0.235842,0.605912,0.245637
KNN,9,CiFRUS (train),0.593415,0.306452,0.146979,0.562013,0.165174
KNN,9,CiFRUS (train/test),0.609716,0.319328,0.180081,0.574451,0.210266
KNN,9,CiFRUS (balanced-train/test),0.627948,0.441315,0.130854,0.574978,0.137828
LR,0,Baseline,0.637518,0.132075,0.016227,0.506351,0.022255
LR,0,ROS,0.638747,0.456311,0.164659,0.592391,0.170936
LR,0,RUS,0.620544,0.418848,0.132765,0.571115,0.134589
LR,0,SMOTE,0.636582,0.469484,0.174677,0.600088,0.183986
LR,0,Borderline-SMOTE,0.634358,0.445545,0.154427,0.585601,0.159141
LR,0,SVM-SMOTE,0.634767,0.404908,0.168355,0.582177,0.168659
LR,0,ADASYN,0.621305,0.473684,0.160839,0.596254,0.175963
LR,0,G-SMOTE,0.636640,0.476636,0.184397,0.605970,0.194660
LR,0,CiFRUS (train),0.634533,0.064516,0.014106,0.505209,0.028877
