classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,6,Borderline-SMOTE,0.649395,0.490909,0.125000,0.585714,0.169859
GNB,6,SVM-SMOTE,0.645133,0.489192,0.155380,0.598333,0.182541
GNB,6,ADASYN,0.657914,0.503885,0.172835,0.611190,0.208105
GNB,6,G-SMOTE,0.661281,0.487734,0.223535,0.621667,0.228308
GNB,6,CiFRUS (train),0.644724,0.466368,0.202413,0.607857,0.204862
GNB,6,CiFRUS (train/test),0.673852,0.448336,0.228697,0.611190,0.229276
GNB,6,CiFRUS (balanced-train/test),0.660795,0.494015,0.150840,0.598333,0.185581
GNB,7,Baseline,0.661224,0.444444,0.214976,0.605952,0.215117
GNB,7,ROS,0.658057,0.489247,0.204355,0.616190,0.214329
GNB,7,RUS,0.657276,0.507383,0.232218,0.632143,0.243701
GNB,7,SMOTE,0.660667,0.506579,0.174009,0.612857,0.212264
GNB,7,Borderline-SMOTE,0.646971,0.492462,0.126298,0.586905,0.172998
GNB,7,SVM-SMOTE,0.653733,0.500000,0.183359,0.613333,0.208707
GNB,7,ADASYN,0.659829,0.495218,0.146298,0.596905,0.185144
GNB,7,G-SMOTE,0.667481,0.496434,0.233275,0.627857,0.239100
GNB,7,CiFRUS (train),0.642636,0.466667,0.207207,0.609524,0.209125
GNB,7,CiFRUS (train/test),0.662314,0.430335,0.205998,0.599762,0.206679
GNB,7,CiFRUS (balanced-train/test),0.649962,0.494759,0.141738,0.594762,0.182577
GNB,8,Baseline,0.653838,0.432990,0.200581,0.598571,0.200772
GNB,8,ROS,0.652929,0.471178,0.154647,0.591905,0.168466
GNB,8,RUS,0.642581,0.483574,0.188687,0.608810,0.200061
GNB,8,SMOTE,0.648129,0.495434,0.166667,0.605238,0.195172
GNB,8,Borderline-SMOTE,0.636214,0.488421,0.132143,0.588095,0.169278
GNB,8,SVM-SMOTE,0.635510,0.486175,0.154021,0.596667,0.178855
GNB,8,ADASYN,0.647648,0.493363,0.154357,0.599524,0.186509
GNB,8,G-SMOTE,0.656248,0.483357,0.217791,0.618333,0.222254
GNB,8,CiFRUS (train),0.632233,0.453172,0.186151,0.598571,0.187986
GNB,8,CiFRUS (train/test),0.660548,0.450262,0.230205,0.612143,0.230708
GNB,8,CiFRUS (balanced-train/test),0.637900,0.473348,0.110231,0.572857,0.138946
GNB,9,Baseline,0.661700,0.454701,0.229469,0.613095,0.229619
GNB,9,ROS,0.663400,0.495979,0.214047,0.621905,0.224770
GNB,9,RUS,0.660257,0.492829,0.200904,0.616429,0.213883
GNB,9,SMOTE,0.648676,0.496224,0.152142,0.599762,0.189067
GNB,9,Borderline-SMOTE,0.649695,0.489712,0.127989,0.586667,0.169188
GNB,9,SVM-SMOTE,0.641590,0.475059,0.144737,0.589048,0.163806
GNB,9,ADASYN,0.662862,0.500000,0.164212,0.606190,0.199356
GNB,9,G-SMOTE,0.658195,0.488340,0.209075,0.617381,0.217365
GNB,9,CiFRUS (train),0.643910,0.488889,0.233333,0.625000,0.236643
GNB,9,CiFRUS (train/test),0.666990,0.458042,0.241683,0.617619,0.242252
GNB,9,CiFRUS (balanced-train/test),0.655367,0.482085,0.130197,0.585000,0.160581
KNN,0,Baseline,0.624338,0.339056,0.159389,0.569524,0.171252
KNN,0,ROS,0.604936,0.427567,0.123600,0.568333,0.127290
KNN,0,RUS,0.617648,0.460106,0.155574,0.589048,0.163984
KNN,0,SMOTE,0.636948,0.461318,0.181185,0.599048,0.185457
KNN,0,Borderline-SMOTE,0.625219,0.474341,0.190863,0.606429,0.197568
KNN,0,SVM-SMOTE,0.629152,0.458967,0.196751,0.603810,0.198458
KNN,0,ADASYN,0.623907,0.488947,0.194011,0.612619,0.206832
KNN,0,G-SMOTE,0.618483,0.451994,0.177019,0.595000,0.179659
KNN,0,CiFRUS (train),0.627619,0.361055,0.164899,0.574048,0.171963
KNN,0,CiFRUS (train/test),0.649890,0.348214,0.187082,0.580000,0.206480
KNN,0,CiFRUS (balanced-train/test),0.657302,0.489209,0.224891,0.622619,0.229891
KNN,1,Baseline,0.616786,0.311301,0.121328,0.553095,0.129853
KNN,1,ROS,0.597176,0.437326,0.135274,0.575238,0.139807
KNN,1,RUS,0.616321,0.451253,0.156678,0.587143,0.161928
KNN,1,SMOTE,0.609271,0.454414,0.173970,0.594524,0.177535
KNN,1,Borderline-SMOTE,0.607562,0.458971,0.168092,0.593571,0.173815
KNN,1,SVM-SMOTE,0.625886,0.455385,0.195455,0.602381,0.196729
KNN,1,ADASYN,0.609490,0.457995,0.158249,0.589524,0.165376
KNN,1,G-SMOTE,0.596993,0.419790,0.133841,0.571190,0.135371
KNN,1,CiFRUS (train),0.620398,0.352000,0.147368,0.566667,0.152753
KNN,1,CiFRUS (train/test),0.650402,0.310112,0.142458,0.560714,0.158039
KNN,1,CiFRUS (balanced-train/test),0.649460,0.463768,0.188596,0.602381,0.192381
KNN,2,Baseline,0.609369,0.315565,0.126768,0.555476,0.135676
KNN,2,ROS,0.599769,0.429587,0.130529,0.571667,0.133911
KNN,2,RUS,0.608674,0.441417,0.134291,0.575714,0.140012
KNN,2,SMOTE,0.615848,0.464924,0.173747,0.597381,0.180436
KNN,2,Borderline-SMOTE,0.599743,0.448700,0.146909,0.582619,0.152906
KNN,2,SVM-SMOTE,0.607043,0.436578,0.153369,0.582381,0.155713
KNN,2,ADASYN,0.607040,0.458056,0.152789,0.587381,0.160947
KNN,2,G-SMOTE,0.610233,0.432990,0.147476,0.579286,0.149785
KNN,2,CiFRUS (train),0.614562,0.345238,0.135220,0.561429,0.139714
KNN,2,CiFRUS (train/test),0.642376,0.328767,0.172297,0.572857,0.193606
KNN,2,CiFRUS (balanced-train/test),0.660852,0.486409,0.218886,0.619762,0.224148
KNN,3,Baseline,0.615483,0.334728,0.143319,0.563333,0.151749
KNN,3,ROS,0.623414,0.475275,0.189304,0.606190,0.196700
KNN,3,RUS,0.620052,0.458791,0.163837,0.591905,0.170238
KNN,3,SMOTE,0.619574,0.471409,0.188089,0.604524,0.194291
KNN,3,Borderline-SMOTE,0.588886,0.441096,0.135593,0.576190,0.141049
KNN,3,SVM-SMOTE,0.617531,0.434018,0.147527,0.579524,0.150007
KNN,3,ADASYN,0.616907,0.488312,0.192623,0.611905,0.205495
KNN,3,G-SMOTE,0.617190,0.433735,0.156194,0.582857,0.157830
KNN,3,CiFRUS (train),0.616260,0.385965,0.182243,0.583571,0.187077
KNN,3,CiFRUS (train/test),0.663550,0.346667,0.183333,0.578571,0.201674
KNN,3,CiFRUS (balanced-train/test),0.661757,0.484419,0.212803,0.617143,0.218625
KNN,4,Baseline,0.607110,0.322176,0.127155,0.556190,0.134635
KNN,4,ROS,0.586240,0.411268,0.099138,0.554762,0.102047
KNN,4,RUS,0.605614,0.453581,0.144518,0.582857,0.152527
KNN,4,SMOTE,0.613340,0.444134,0.146655,0.581429,0.151413
KNN,4,Borderline-SMOTE,0.604245,0.454172,0.155377,0.587381,0.161719
KNN,4,SVM-SMOTE,0.615567,0.430956,0.154644,0.581667,0.156030
KNN,4,ADASYN,0.600617,0.446809,0.134775,0.577143,0.142061
KNN,4,G-SMOTE,0.603436,0.418045,0.132287,0.570238,0.133715
KNN,4,CiFRUS (train),0.614507,0.336673,0.128030,0.557857,0.132817
KNN,4,CiFRUS (train/test),0.663483,0.359909,0.209786,0.588810,0.235283
KNN,4,CiFRUS (balanced-train/test),0.658836,0.484935,0.217524,0.618810,0.222555
KNN,5,Baseline,0.613945,0.329218,0.129274,0.557619,0.135718
KNN,5,ROS,0.602917,0.449788,0.159464,0.587857,0.163905
KNN,5,RUS,0.597631,0.442667,0.129167,0.573810,0.135977
KNN,5,SMOTE,0.618186,0.447592,0.156574,0.586190,0.160858
KNN,5,Borderline-SMOTE,0.620248,0.483607,0.200508,0.612857,0.208811
KNN,5,SVM-SMOTE,0.620333,0.449635,0.169604,0.591667,0.172657
KNN,5,ADASYN,0.617457,0.471545,0.179293,0.601429,0.187368
KNN,5,G-SMOTE,0.621855,0.439098,0.163677,0.586905,0.165444
KNN,5,CiFRUS (train),0.596369,0.349705,0.137122,0.562619,0.141151
KNN,5,CiFRUS (train/test),0.658957,0.352679,0.192650,0.582381,0.212626
KNN,5,CiFRUS (balanced-train/test),0.651662,0.466667,0.179487,0.600000,0.185695
KNN,6,Baseline,0.605450,0.325581,0.135970,0.559762,0.144807
KNN,6,ROS,0.612674,0.455056,0.165232,0.591429,0.170249
KNN,6,RUS,0.623224,0.446259,0.141350,0.579762,0.147457
KNN,6,SMOTE,0.609483,0.448571,0.160870,0.588095,0.164811
KNN,6,Borderline-SMOTE,0.601845,0.442916,0.139762,0.578333,0.145143
KNN,6,SVM-SMOTE,0.597217,0.409023,0.118834,0.563095,0.120117
KNN,6,ADASYN,0.604721,0.469201,0.165293,0.595476,0.175492
KNN,6,G-SMOTE,0.607774,0.445104,0.168149,0.590000,0.170474
KNN,6,CiFRUS (train),0.621614,0.357430,0.156118,0.570476,0.162092
KNN,6,CiFRUS (train/test),0.659002,0.316038,0.170481,0.570952,0.197308
KNN,6,CiFRUS (balanced-train/test),0.652710,0.481268,0.213287,0.616190,0.217934
KNN,7,Baseline,0.630871,0.352941,0.168467,0.574286,0.178783
KNN,7,ROS,0.614048,0.458390,0.161031,0.590714,0.167795
KNN,7,RUS,0.637567,0.476712,0.190678,0.607143,0.198350
KNN,7,SMOTE,0.621662,0.451977,0.162349,0.589524,0.166950
KNN,7,Borderline-SMOTE,0.613405,0.451351,0.147059,0.583333,0.153864
KNN,7,SVM-SMOTE,0.629467,0.460389,0.193476,0.603095,0.195817
KNN,7,ADASYN,0.604752,0.460733,0.151565,0.587619,0.161026
KNN,7,G-SMOTE,0.614833,0.446108,0.172630,0.591905,0.174661
KNN,7,CiFRUS (train),0.623171,0.367265,0.166667,0.575476,0.172615
KNN,7,CiFRUS (train/test),0.654145,0.325056,0.162934,0.569286,0.181395
KNN,7,CiFRUS (balanced-train/test),0.672281,0.505556,0.239316,0.633333,0.247594
KNN,8,Baseline,0.592705,0.315565,0.126768,0.555476,0.135676
KNN,8,ROS,0.604831,0.450980,0.158076,0.587619,0.163038
KNN,8,RUS,0.595024,0.420470,0.106991,0.559762,0.110868
KNN,8,SMOTE,0.603567,0.453372,0.169573,0.592619,0.173495
KNN,8,Borderline-SMOTE,0.588012,0.428769,0.119778,0.566905,0.124119
KNN,8,SVM-SMOTE,0.606271,0.434650,0.160650,0.584762,0.162043
