classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.698328,0.548913,0.076718,0.549690,0.139152
GNB,0,ROS,0.704140,0.564972,0.124834,0.579134,0.196726
GNB,0,RUS,0.792737,0.654676,0.381417,0.713243,0.413576
GNB,0,SMOTE,0.704981,0.555874,0.112257,0.570609,0.169799
GNB,0,Borderline-SMOTE,0.670205,0.540107,0.051993,0.533983,0.101829
GNB,0,SVM-SMOTE,0.691412,0.556180,0.104883,0.566694,0.168213
GNB,0,ADASYN,0.662015,0.541114,0.050772,0.533335,0.103876
GNB,0,G-SMOTE,0.780249,0.693069,0.538759,0.760891,0.542617
GNB,0,CiFRUS (train),0.746073,0.632302,0.325970,0.686416,0.367085
GNB,0,CiFRUS (train/test),0.759066,0.547425,0.072566,0.547072,0.133202
GNB,0,CiFRUS (balanced-train/test),0.773548,0.534759,0.040970,0.526778,0.080239
GNB,1,Baseline,0.696191,0.551913,0.085060,0.554926,0.150777
GNB,1,ROS,0.697488,0.554622,0.100611,0.564076,0.162828
GNB,1,RUS,0.759402,0.643836,0.345994,0.698208,0.390898
GNB,1,SMOTE,0.707815,0.570605,0.143941,0.590254,0.214409
GNB,1,Borderline-SMOTE,0.681133,0.549451,0.082261,0.552956,0.142660
GNB,1,SVM-SMOTE,0.690787,0.567416,0.127545,0.581104,0.204557
GNB,1,ADASYN,0.685215,0.549333,0.069930,0.545775,0.138903
GNB,1,G-SMOTE,0.797156,0.670000,0.506997,0.744512,0.511643
GNB,1,CiFRUS (train),0.749844,0.636364,0.339179,0.692300,0.376098
GNB,1,CiFRUS (train/test),0.774773,0.552846,0.083673,0.554277,0.153590
GNB,1,CiFRUS (balanced-train/test),0.779024,0.551351,0.079516,0.551660,0.147760
GNB,2,Baseline,0.702651,0.553425,0.089250,0.557544,0.156463
GNB,2,ROS,0.698881,0.561798,0.116214,0.573899,0.186385
GNB,2,RUS,0.760964,0.616883,0.277816,0.663529,0.332864
GNB,2,SMOTE,0.720520,0.577259,0.161656,0.600725,0.233894
GNB,2,Borderline-SMOTE,0.681013,0.560440,0.104645,0.567366,0.181479
GNB,2,SVM-SMOTE,0.700898,0.560224,0.111924,0.571281,0.181137
GNB,2,ADASYN,0.665546,0.552279,0.078163,0.551011,0.150998
GNB,2,G-SMOTE,0.795211,0.654028,0.466686,0.730126,0.467298
GNB,2,CiFRUS (train),0.759907,0.645614,0.357125,0.702123,0.394829
GNB,2,CiFRUS (train/test),0.773044,0.557103,0.103383,0.566045,0.170470
GNB,2,CiFRUS (balanced-train/test),0.771315,0.555858,0.092023,0.559513,0.164982
GNB,3,Baseline,0.687737,0.563380,0.120517,0.576517,0.191581
GNB,3,ROS,0.700082,0.573913,0.152770,0.595490,0.224218
GNB,3,RUS,0.748859,0.607261,0.265553,0.655003,0.311921
GNB,3,SMOTE,0.695951,0.570588,0.151853,0.594169,0.215247
GNB,3,Borderline-SMOTE,0.687905,0.566667,0.121655,0.577838,0.202542
GNB,3,SVM-SMOTE,0.702171,0.567335,0.135166,0.585018,0.204452
GNB,3,ADASYN,0.672030,0.562842,0.107375,0.569336,0.190334
GNB,3,G-SMOTE,0.787021,0.643564,0.464365,0.724867,0.467690
GNB,3,CiFRUS (train),0.763029,0.650519,0.361568,0.706062,0.404604
GNB,3,CiFRUS (train/test),0.775782,0.557103,0.103383,0.566045,0.170470
GNB,3,CiFRUS (balanced-train/test),0.775109,0.550964,0.086459,0.555574,0.148367
GNB,4,Baseline,0.699577,0.566757,0.114305,0.573923,0.204929
GNB,4,ROS,0.689490,0.577031,0.145863,0.592896,0.236064
GNB,4,RUS,0.763990,0.607595,0.251117,0.649791,0.311544
GNB,4,SMOTE,0.720472,0.581197,0.160703,0.601398,0.246983
GNB,4,Borderline-SMOTE,0.711658,0.556150,0.085063,0.555598,0.166596
GNB,4,SVM-SMOTE,0.711153,0.565097,0.117383,0.575220,0.197365
GNB,4,ADASYN,0.694054,0.551724,0.072719,0.547745,0.148780
GNB,4,G-SMOTE,0.798429,0.640777,0.453928,0.721600,0.455719
GNB,4,CiFRUS (train),0.762453,0.652482,0.372947,0.709976,0.408795
GNB,4,CiFRUS (train/test),0.781113,0.562162,0.101697,0.566069,0.188977
GNB,4,CiFRUS (balanced-train/test),0.782530,0.556757,0.090607,0.558864,0.168368
GNB,5,Baseline,0.686680,0.571429,0.127029,0.581776,0.220298
GNB,5,ROS,0.699337,0.562674,0.114662,0.573250,0.189067
GNB,5,RUS,0.782362,0.630225,0.299691,0.677290,0.363626
GNB,5,SMOTE,0.707791,0.569801,0.137865,0.586988,0.211883
GNB,5,Borderline-SMOTE,0.666266,0.561308,0.103164,0.566718,0.184956
GNB,5,SVM-SMOTE,0.693237,0.561111,0.110394,0.570633,0.183794
GNB,5,ADASYN,0.663456,0.554667,0.080936,0.552980,0.160766
