classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Organic,0.6676113165858111,0.5525291828793775,0.23052903916495682,0.6241173927662231,0.23880307826719135
GNB,0,ROS,0.6771698928863058,0.5653710247349825,0.21435871231476755,0.6208991786349009,0.2356260928911881
GNB,0,RUS,0.6649214659685864,0.5588235294117647,0.21851256892284987,0.6208751621115327,0.23342260528961062
GNB,0,SMOTE,0.6669388539315049,0.5239852398523985,0.15840292275574108,0.5874681781065373,0.16881574838623176
GNB,0,Borderline-SMOTE,0.6512800806955186,0.5684210526315789,0.21709242128490192,0.6228685335510831,0.2400122602041961
GNB,0,SVM-SMOTE,0.6655458955761564,0.5555555555555556,0.2157204479107664,0.6189058071953504,0.2293731905455801
GNB,0,ADASYN,0.6642970363610163,0.5487364620938628,0.193131939065324,0.6077861568759306,0.20887252132357467
GNB,0,G-SMOTE,0.6654498294826842,0.5428571428571428,0.1781173751123668,0.5999327537345693,0.1941667551335403
GNB,0,CiFRUS (train),0.6575243767712187,0.5468164794007491,0.20492377781671633,0.6123492963158653,0.21644998956413866
GNB,0,CiFRUS (train/test),0.6702531341562996,0.5568627450980392,0.2411353868194842,0.6293529948604639,0.2489428333471421
GNB,0,CiFRUS (balanced-train/test),0.6701090350160912,0.5714285714285714,0.2294850391678439,0.628752581776262,0.25016293541718565
GNB,1,Organic,0.6696767375954656,0.5411764705882354,0.2142729226361032,0.6149430808396177,0.22121062020041257
GNB,1,ROS,0.6813007349056152,0.5703971119133574,0.23186160599018846,0.6294010279072002,0.25075872212375677
GNB,1,RUS,0.6716941255583841,0.5693430656934306,0.23426346528228426,0.6300494740381383,0.2514546504829829
GNB,1,SMOTE,0.6630962101926126,0.5454545454545454,0.2072230786170447,0.6129977424468034,0.21751030880144945
GNB,1,Borderline-SMOTE,0.6631922762860849,0.5574912891986064,0.19443504736129902,0.6104279744464192,0.21624651534156392
GNB,1,SVM-SMOTE,0.6786108842883904,0.5567765567765568,0.2134003640461124,0.6182573610644123,0.22850553982897057
GNB,1,ADASYN,0.665401796435948,0.5527272727272727,0.20323026429435131,0.6130217589701714,0.2186832638126478
GNB,1,G-SMOTE,0.6656419616696286,0.5608856088560885,0.223643006263048,0.6234929631586532,0.23834447506919376
GNB,1,CiFRUS (train),0.6612229213699026,0.5373134328358209,0.18667191394464122,0.6025265382583218,0.19760052936898387
GNB,1,CiFRUS (train/test),0.6720783899322734,0.5426356589147286,0.21189723496148538,0.6142946347086795,0.21988933423444543
GNB,1,CiFRUS (balanced-train/test),0.6677554157260196,0.5428571428571428,0.1781173751123668,0.5999327537345693,0.1941667551335403
GNB,2,Organic,0.6742879100821365,0.53125,0.1956026276980829,0.6051203227820741,0.20227500996318815
GNB,2,ROS,0.674432009222345,0.5683453237410071,0.2267709094033249,0.6267832268600797,0.24589105441504844
GNB,2,RUS,0.6502713867140593,0.5591397849462365,0.20883361921097776,0.6169604688025362,0.22704026853313353
GNB,2,SMOTE,0.6700610019693549,0.5608856088560885,0.223643006263048,0.6234929631586532,0.23834447506919376
GNB,2,Borderline-SMOTE,0.6717421586051203,0.5806451612903226,0.24742710120068612,0.6385753398338057,0.26899842904233684
GNB,2,SVM-SMOTE,0.6827417263076998,0.5724907063197027,0.24705368834570052,0.6359335222633171,0.26209726520797155
GNB,2,ADASYN,0.6794754791296412,0.5815602836879433,0.24497717868873436,0.6379268937028676,0.2685245340413913
GNB,2,G-SMOTE,0.666362457370671,0.5571428571428572,0.2038012071401053,0.6143426677554158,0.22216484527536295
GNB,2,CiFRUS (train),0.6591094673135117,0.5588235294117647,0.21851256892284987,0.6208751621115327,0.23342260528961062
GNB,2,CiFRUS (train/test),0.6677073826792834,0.5488721804511278,0.210075920480976,0.6149670973629857,0.221419389989035
GNB,2,CiFRUS (balanced-train/test),0.6701570680628273,0.5684210526315789,0.21709242128490192,0.6228685335510831,0.2400122602041961
GNB,3,Organic,0.6825015610740189,0.5433070866141733,0.21955595424983176,0.6175608818867381,0.2262939344491169
GNB,3,ROS,0.685335510831452,0.5631768953068593,0.21895171701523364,0.622196070896777,0.23679665519036275
GNB,3,RUS,0.6777462894471397,0.5642857142857143,0.2166431231539746,0.6215476247658389,0.2361638903462743
GNB,3,SMOTE,0.6807243383447812,0.5639097744360902,0.23640672313161004,0.6293770113838321,0.2491719769941365
GNB,3,Borderline-SMOTE,0.6817810653729766,0.5818181818181819,0.2550526861288651,0.6418415870118641,0.27444610201391795
GNB,3,SVM-SMOTE,0.6941735914309044,0.5799256505576208,0.26014840680925355,0.6431384792737403,0.27598934640274037
GNB,3,ADASYN,0.6836063211489505,0.5755395683453237,0.23965806091326947,0.6339881838705029,0.2598647835918839
GNB,3,G-SMOTE,0.6819731975599213,0.5527272727272727,0.20323026429435131,0.6130217589701714,0.2186832638126478
GNB,3,CiFRUS (train),0.6741918439886643,0.5608856088560885,0.223643006263048,0.6234929631586532,0.23834447506919376
GNB,3,CiFRUS (train/test),0.684086651616312,0.5658914728682171,0.2519702569125962,0.6359095057399491,0.2614737849196736
GNB,3,CiFRUS (balanced-train/test),0.6861520726259667,0.5664335664335665,0.21209810649383654,0.6202507325039628,0.2351843776355906
GNB,4,Organic,0.6551227244344109,0.5426356589147286,0.21189723496148538,0.6142946347086795,0.21988933423444543
GNB,4,ROS,0.650175320620587,0.5567765567765568,0.2134003640461124,0.6182573610644123,0.22850553982897057
GNB,4,RUS,0.6498390892934339,0.5555555555555556,0.2157204479107664,0.6189058071953504,0.2293731905455801
