classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.428846,0.088235,-0.053398,0.478846,-0.067496
GNB,0,ROS,0.389201,0.262069,-0.164852,0.398077,-0.184221
GNB,0,RUS,0.426036,0.304636,-0.111952,0.428846,-0.129076
GNB,0,SMOTE,0.472485,0.287879,-0.089404,0.448077,-0.094519
GNB,0,Borderline-SMOTE,0.416124,0.269504,-0.142631,0.413462,-0.156414
GNB,0,SVM-SMOTE,0.413905,0.213115,-0.170732,0.405769,-0.175000
GNB,0,ADASYN,0.448817,0.316547,-0.064000,0.461538,-0.069568
GNB,0,G-SMOTE,0.403698,0.279070,-0.094118,0.446154,-0.098473
GNB,0,CiFRUS (train),0.415976,0.033898,-0.036364,0.486538,-0.063246
GNB,0,CiFRUS (train/test),0.424704,0.000000,-0.072727,0.473077,-0.126491
GNB,0,CiFRUS (balanced-train/test),0.427663,0.339869,-0.059970,0.461538,-0.069924
GNB,1,Baseline,0.334467,0.029412,-0.121359,0.451923,-0.153400
GNB,1,ROS,0.358728,0.217054,-0.188235,0.392308,-0.196946
GNB,1,RUS,0.445562,0.344371,-0.048411,0.469231,-0.055817
GNB,1,SMOTE,0.415828,0.293706,-0.109890,0.432692,-0.121626
GNB,1,Borderline-SMOTE,0.392308,0.244604,-0.176000,0.394231,-0.191312
GNB,1,SVM-SMOTE,0.380917,0.229008,-0.176373,0.398077,-0.185799
GNB,1,ADASYN,0.411686,0.333333,-0.063830,0.459615,-0.073193
GNB,1,G-SMOTE,0.359024,0.205128,-0.164580,0.411538,-0.166805
GNB,1,CiFRUS (train),0.297041,0.000000,-0.101523,0.461538,-0.152499
GNB,1,CiFRUS (train/test),0.294527,0.000000,-0.120000,0.453846,-0.168034
GNB,1,CiFRUS (balanced-train/test),0.295562,0.228188,-0.229008,0.355769,-0.261196
GNB,2,Baseline,0.414497,0.065574,-0.020460,0.492308,-0.032056
GNB,2,ROS,0.392160,0.223881,-0.193443,0.386538,-0.206037
GNB,2,RUS,0.422633,0.295775,-0.104101,0.436538,-0.114683
GNB,2,SMOTE,0.456657,0.298507,-0.078689,0.453846,-0.083812
GNB,2,Borderline-SMOTE,0.453254,0.340741,-0.016313,0.490385,-0.017443
GNB,2,SVM-SMOTE,0.436391,0.206897,-0.158273,0.415385,-0.160111
GNB,2,ADASYN,0.444675,0.289855,-0.102894,0.438462,-0.111369
GNB,2,G-SMOTE,0.398077,0.243902,-0.128250,0.428846,-0.131799
GNB,2,CiFRUS (train),0.392308,0.034483,-0.026178,0.490385,-0.048656
GNB,2,CiFRUS (train/test),0.387722,0.033898,-0.036364,0.486538,-0.063246
GNB,2,CiFRUS (balanced-train/test),0.363314,0.297297,-0.116564,0.426923,-0.132251
GNB,3,Baseline,0.417012,0.029412,-0.121359,0.451923,-0.153400
GNB,3,ROS,0.442456,0.268657,-0.124590,0.426923,-0.132702
GNB,3,RUS,0.389497,0.306667,-0.106383,0.432692,-0.121988
GNB,3,SMOTE,0.457396,0.338028,-0.037855,0.476923,-0.041703
GNB,3,Borderline-SMOTE,0.436686,0.298507,-0.078689,0.453846,-0.083812
GNB,3,SVM-SMOTE,0.453698,0.272000,-0.092624,0.448077,-0.095717
GNB,3,ADASYN,0.443787,0.331034,-0.055988,0.465385,-0.062566
GNB,3,G-SMOTE,0.414349,0.263566,-0.117647,0.432692,-0.123091
GNB,3,CiFRUS (train),0.386982,0.000000,-0.072727,0.473077,-0.126491
GNB,3,CiFRUS (train/test),0.392160,0.000000,-0.062827,0.476923,-0.116775
GNB,3,CiFRUS (balanced-train/test),0.394379,0.287582,-0.143928,0.407692,-0.167818
GNB,4,Baseline,0.444822,0.000000,-0.082474,0.469231,-0.135613
GNB,4,ROS,0.409615,0.289655,-0.121306,0.425000,-0.135559
GNB,4,RUS,0.427367,0.331126,-0.069592,0.455769,-0.080236
GNB,4,SMOTE,0.482544,0.287879,-0.089404,0.448077,-0.094519
GNB,4,Borderline-SMOTE,0.476923,0.330935,-0.041600,0.475000,-0.045219
GNB,4,SVM-SMOTE,0.476479,0.283333,-0.059859,0.467308,-0.061058
GNB,4,ADASYN,0.451183,0.295775,-0.104101,0.436538,-0.114683
GNB,4,G-SMOTE,0.407396,0.227642,-0.152513,0.415385,-0.156734
GNB,4,CiFRUS (train),0.395710,0.000000,-0.032172,0.488462,-0.081877
GNB,4,CiFRUS (train/test),0.394970,0.000000,-0.032172,0.488462,-0.081877
GNB,4,CiFRUS (balanced-train/test),0.390237,0.291391,-0.133132,0.415385,-0.153496
GNB,5,Baseline,0.429438,0.084507,-0.080760,0.467308,-0.096600
GNB,5,ROS,0.425592,0.246154,-0.147157,0.415385,-0.154486
GNB,5,RUS,0.385651,0.287671,-0.126935,0.421154,-0.142554
GNB,5,SMOTE,0.425888,0.304348,-0.080386,0.451923,-0.087007
GNB,5,Borderline-SMOTE,0.493491,0.325926,-0.039152,0.476923,-0.041862
GNB,5,SVM-SMOTE,0.495414,0.290598,-0.039356,0.478846,-0.039888
GNB,5,ADASYN,0.445858,0.297872,-0.098257,0.440385,-0.107752
GNB,5,G-SMOTE,0.379142,0.220472,-0.176570,0.400000,-0.183561
GNB,5,CiFRUS (train),0.383432,0.032258,-0.065990,0.475000,-0.099124
