classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.532316,0.636042,0.069740,0.538462,0.072263
GNB,0,ROS,0.530117,0.600733,0.046260,0.526334,0.049215
GNB,0,RUS,0.533558,0.783883,0.038816,0.515824,0.050265
GNB,0,SMOTE,0.536147,0.528000,0.036632,0.522349,0.042475
GNB,0,Borderline-SMOTE,0.530275,0.537748,0.045609,0.527691,0.052490
GNB,0,SVM-SMOTE,0.544376,0.520918,0.042274,0.526016,0.049708
GNB,0,ADASYN,0.539467,0.526316,0.053065,0.532658,0.062397
GNB,0,G-SMOTE,0.536705,0.665158,0.074094,0.539328,0.075094
GNB,0,CiFRUS (train),0.546508,0.660633,0.061582,0.532687,0.062413
GNB,0,CiFRUS (train/test),0.527768,0.682766,0.067925,0.534968,0.068147
GNB,0,CiFRUS (balanced-train/test),0.527354,0.561133,0.047046,0.527951,0.052515
GNB,1,Baseline,0.567293,0.620438,0.087162,0.549463,0.092457
GNB,1,ROS,0.564603,0.551724,0.076590,0.546547,0.088276
GNB,1,RUS,0.551532,0.802111,0.019552,0.507450,0.040518
GNB,1,SMOTE,0.574156,0.497175,0.069122,0.543890,0.086096
GNB,1,Borderline-SMOTE,0.568978,0.480687,0.058716,0.537595,0.074430
GNB,1,SVM-SMOTE,0.582636,0.497878,0.072602,0.546142,0.090603
GNB,1,ADASYN,0.576394,0.483548,0.063902,0.540916,0.081005
GNB,1,G-SMOTE,0.558559,0.719915,0.123562,0.561562,0.123568
GNB,1,CiFRUS (train),0.586543,0.713043,0.139651,0.571148,0.139841
GNB,1,CiFRUS (train/test),0.566995,0.711538,0.103430,0.551715,0.103430
GNB,1,CiFRUS (balanced-train/test),0.568179,0.562005,0.089435,0.554141,0.102476
GNB,2,Baseline,0.533817,0.614824,0.071565,0.540569,0.075839
GNB,2,ROS,0.528673,0.583229,0.048548,0.528211,0.052758
GNB,2,RUS,0.540112,0.781336,0.025182,0.510251,0.032786
GNB,2,SMOTE,0.526137,0.504087,0.024561,0.515217,0.029210
GNB,2,Borderline-SMOTE,0.533765,0.538970,0.043744,0.526507,0.050196
GNB,2,SVM-SMOTE,0.543043,0.516915,0.038727,0.523880,0.045684
GNB,2,ADASYN,0.539857,0.511628,0.046053,0.528615,0.055047
GNB,2,G-SMOTE,0.529751,0.637813,0.011889,0.506353,0.012087
GNB,2,CiFRUS (train),0.549915,0.675585,0.076343,0.539934,0.076935
GNB,2,CiFRUS (train/test),0.529780,0.676889,0.046381,0.523822,0.046510
GNB,2,CiFRUS (balanced-train/test),0.531868,0.573232,0.041099,0.524053,0.045028
GNB,3,Baseline,0.540131,0.635934,0.075727,0.541898,0.078650
GNB,3,ROS,0.542230,0.565161,0.060097,0.535776,0.067260
GNB,3,RUS,0.517965,0.777982,0.017233,0.507046,0.022085
GNB,3,SMOTE,0.545430,0.497222,0.042724,0.526825,0.052051
GNB,3,Borderline-SMOTE,0.540435,0.483240,0.025245,0.515910,0.030979
GNB,3,SVM-SMOTE,0.551961,0.492350,0.035700,0.522436,0.043572
GNB,3,ADASYN,0.549030,0.477273,0.041319,0.526334,0.051864
GNB,3,G-SMOTE,0.532542,0.659794,0.082225,0.544179,0.083829
GNB,3,CiFRUS (train),0.563588,0.713376,0.097016,0.548164,0.097036
GNB,3,CiFRUS (train/test),0.553785,0.720497,0.070415,0.533957,0.070794
GNB,3,CiFRUS (balanced-train/test),0.539366,0.553525,0.054613,0.532802,0.061870
GNB,4,Baseline,0.541763,0.605459,0.084881,0.548972,0.091527
GNB,4,ROS,0.535391,0.530120,0.047568,0.529106,0.055410
GNB,4,RUS,0.529761,0.775735,0.011972,0.504909,0.015190
GNB,4,SMOTE,0.548731,0.476879,0.067345,0.543399,0.086595
GNB,4,Borderline-SMOTE,0.542167,0.454545,0.050304,0.532715,0.066080
GNB,4,SVM-SMOTE,0.549473,0.463343,0.065622,0.542677,0.086202
GNB,4,ADASYN,0.551065,0.469388,0.067332,0.543630,0.087683
GNB,4,G-SMOTE,0.550969,0.692478,0.110561,0.557375,0.111145
GNB,4,CiFRUS (train),0.556499,0.675706,0.101244,0.553679,0.102561
GNB,4,CiFRUS (train/test),0.550257,0.676991,0.065769,0.534130,0.066116
GNB,4,CiFRUS (balanced-train/test),0.547605,0.543507,0.074703,0.545709,0.087018
GNB,5,Baseline,0.542697,0.641026,0.063706,0.534794,0.065576
GNB,5,ROS,0.537230,0.577554,0.048648,0.528442,0.053235
GNB,5,RUS,0.538024,0.771508,0.009830,0.504071,0.012081
GNB,5,SMOTE,0.556350,0.529570,0.053030,0.532542,0.062061
GNB,5,Borderline-SMOTE,0.546364,0.522088,0.031288,0.519144,0.036445
GNB,5,SVM-SMOTE,0.555026,0.508892,0.040709,0.525295,0.048659
GNB,5,ADASYN,0.556465,0.523035,0.053099,0.532773,0.062740
GNB,5,G-SMOTE,0.551426,0.658257,0.080148,0.543110,0.081759
GNB,5,CiFRUS (train),0.561201,0.711111,0.083705,0.541407,0.083744
GNB,5,CiFRUS (train/test),0.548529,0.728571,0.068174,0.532311,0.068998
GNB,5,CiFRUS (balanced-train/test),0.550801,0.592040,0.058036,0.533553,0.062717
GNB,6,Baseline,0.543447,0.610294,0.075394,0.543053,0.080450
GNB,6,ROS,0.546903,0.583756,0.073219,0.543024,0.080605
GNB,6,RUS,0.549097,0.780310,0.011273,0.504562,0.015015
GNB,6,SMOTE,0.557081,0.532432,0.067451,0.541551,0.079440
GNB,6,Borderline-SMOTE,0.556239,0.517906,0.069192,0.543197,0.083413
GNB,6,SVM-SMOTE,0.560382,0.525886,0.067437,0.541782,0.080204
GNB,6,ADASYN,0.554887,0.503497,0.065640,0.541407,0.080696
GNB,6,G-SMOTE,0.562731,0.701412,0.102761,0.552293,0.102884
GNB,6,CiFRUS (train),0.564690,0.648148,0.069817,0.537884,0.071576
GNB,6,CiFRUS (train/test),0.542360,0.653846,0.042814,0.522725,0.043391
GNB,6,CiFRUS (balanced-train/test),0.541416,0.540107,0.065659,0.540136,0.076365
GNB,7,Baseline,0.537586,0.614634,0.077384,0.544006,0.082245
GNB,7,ROS,0.525660,0.508108,0.018937,0.511666,0.022303
GNB,7,RUS,0.519852,0.787387,0.013019,0.505169,0.018981
GNB,7,SMOTE,0.544872,0.494444,0.037436,0.523504,0.045608
GNB,7,Borderline-SMOTE,0.544261,0.490884,0.046374,0.529308,0.057221
GNB,7,SVM-SMOTE,0.550483,0.496513,0.048061,0.530261,0.058870
GNB,7,ADASYN,0.544434,0.490251,0.033968,0.521368,0.041532
GNB,7,G-SMOTE,0.545926,0.664399,0.076155,0.540512,0.077260
GNB,7,CiFRUS (train),0.539881,0.658257,0.080148,0.543110,0.081759
GNB,7,CiFRUS (train/test),0.531926,0.689352,0.087276,0.544930,0.087561
GNB,7,CiFRUS (balanced-train/test),0.533582,0.585427,0.059992,0.534968,0.065419
GNB,8,Baseline,0.558000,0.653442,0.098123,0.553650,0.101074
GNB,8,ROS,0.558510,0.646989,0.101774,0.556249,0.105619
GNB,8,RUS,0.560036,0.784995,0.041497,0.516892,0.054027
GNB,8,SMOTE,0.561254,0.540761,0.092501,0.557201,0.109651
GNB,8,Borderline-SMOTE,0.556836,0.498592,0.067383,0.542706,0.083613
GNB,8,SVM-SMOTE,0.574204,0.520167,0.088539,0.555642,0.108060
GNB,8,ADASYN,0.564218,0.507671,0.069157,0.543544,0.084710
GNB,8,G-SMOTE,0.550185,0.731313,0.056388,0.526392,0.057452
GNB,8,CiFRUS (train),0.570397,0.704865,0.105122,0.553246,0.105191
GNB,8,CiFRUS (train/test),0.562043,0.717098,0.061239,0.529568,0.061545
GNB,8,CiFRUS (balanced-train/test),0.560281,0.594937,0.093998,0.555122,0.103230
GNB,9,Baseline,0.551961,0.658110,0.110269,0.560291,0.113586
GNB,9,ROS,0.549415,0.600000,0.084759,0.549203,0.092005
GNB,9,RUS,0.541580,0.789855,0.038351,0.515362,0.053437
GNB,9,SMOTE,0.553313,0.531165,0.069240,0.542735,0.081810
GNB,9,Borderline-SMOTE,0.559218,0.512960,0.044232,0.527431,0.052694
GNB,9,SVM-SMOTE,0.563140,0.514364,0.051398,0.531936,0.061435
GNB,9,ADASYN,0.553958,0.524457,0.060282,0.537278,0.071459
GNB,9,G-SMOTE,0.550060,0.718220,0.108267,0.553621,0.108306
GNB,9,CiFRUS (train),0.563342,0.700000,0.100544,0.551224,0.100681
GNB,9,CiFRUS (train/test),0.551888,0.717460,0.103844,0.551369,0.103891
GNB,9,CiFRUS (balanced-train/test),0.546200,0.572165,0.073121,0.543486,0.081728
KNN,0,Baseline,0.560633,0.748768,0.065875,0.529857,0.068819
KNN,0,ROS,0.553967,0.640754,0.081782,0.545103,0.084741
KNN,0,RUS,0.566456,0.624096,0.079481,0.544727,0.083678
