classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.700072,0.781170,0.174317,0.574487,0.277283
GNB,0,ROS,0.702548,0.782719,0.178255,0.576090,0.286748
GNB,0,RUS,0.692220,0.779618,0.170388,0.572885,0.268099
GNB,0,SMOTE,0.704143,0.784264,0.182201,0.577692,0.296514
GNB,0,Borderline-SMOTE,0.697332,0.782719,0.178255,0.576090,0.286748
GNB,0,SVM-SMOTE,0.694992,0.781170,0.174317,0.574487,0.277283
GNB,0,ADASYN,0.703277,0.782719,0.178255,0.576090,0.286748
GNB,0,G-SMOTE,0.678894,0.781170,0.174317,0.574487,0.277283
GNB,0,CiFRUS (train),0.698894,0.783270,0.176524,0.575192,0.290738
GNB,0,CiFRUS (train/test),0.674599,0.780735,0.166892,0.571090,0.274875
GNB,0,CiFRUS (balanced-train/test),0.676827,0.781726,0.172580,0.573590,0.280857
GNB,1,Baseline,0.700128,0.781170,0.174317,0.574487,0.277283
GNB,1,ROS,0.700417,0.781170,0.174317,0.574487,0.277283
GNB,1,RUS,0.693157,0.781170,0.174317,0.574487,0.277283
GNB,1,SMOTE,0.698526,0.782719,0.178255,0.576090,0.286748
GNB,1,Borderline-SMOTE,0.695897,0.782719,0.178255,0.576090,0.286748
GNB,1,SVM-SMOTE,0.690160,0.779618,0.170388,0.572885,0.268099
GNB,1,ADASYN,0.698269,0.782719,0.178255,0.576090,0.286748
GNB,1,G-SMOTE,0.689439,0.779618,0.170388,0.572885,0.268099
GNB,1,CiFRUS (train),0.694054,0.783270,0.176524,0.575192,0.290738
GNB,1,CiFRUS (train/test),0.669872,0.783270,0.176524,0.575192,0.290738
GNB,1,CiFRUS (balanced-train/test),0.680609,0.783270,0.176524,0.575192,0.290738
GNB,2,Baseline,0.706138,0.779618,0.170388,0.572885,0.268099
GNB,2,ROS,0.705657,0.779618,0.170388,0.572885,0.268099
GNB,2,RUS,0.672772,0.779618,0.170388,0.572885,0.268099
GNB,2,SMOTE,0.706747,0.779618,0.170388,0.572885,0.268099
GNB,2,Borderline-SMOTE,0.705032,0.779618,0.170388,0.572885,0.268099
GNB,2,SVM-SMOTE,0.707997,0.779618,0.170388,0.572885,0.268099
GNB,2,ADASYN,0.705000,0.779618,0.170388,0.572885,0.268099
GNB,2,G-SMOTE,0.690288,0.779618,0.170388,0.572885,0.268099
GNB,2,CiFRUS (train),0.701514,0.780178,0.168644,0.571987,0.271287
GNB,2,CiFRUS (train/test),0.675208,0.781726,0.172580,0.573590,0.280857
GNB,2,CiFRUS (balanced-train/test),0.672788,0.780178,0.168644,0.571987,0.271287
GNB,3,Baseline,0.706955,0.781170,0.174317,0.574487,0.277283
GNB,3,ROS,0.702612,0.780612,0.176048,0.575385,0.274097
GNB,3,RUS,0.698894,0.781170,0.174317,0.574487,0.277283
GNB,3,SMOTE,0.709888,0.781170,0.174317,0.574487,0.277283
GNB,3,Borderline-SMOTE,0.707772,0.781170,0.174317,0.574487,0.277283
GNB,3,SVM-SMOTE,0.701971,0.781170,0.174317,0.574487,0.277283
