classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,0,Baseline,0.583690,0.572043,0.155323,0.588717,0.185622
GNB,0,ROS,0.573680,0.524887,0.088378,0.549358,0.099543
GNB,0,RUS,0.594235,0.591549,0.164182,0.596676,0.219285
GNB,0,SMOTE,0.593756,0.578035,0.116518,0.570024,0.172741
GNB,0,Borderline-SMOTE,0.620675,0.575816,0.110084,0.566279,0.165014
GNB,0,SVM-SMOTE,0.617788,0.572052,0.162393,0.592128,0.190305
GNB,0,ADASYN,0.619215,0.569745,0.108331,0.564506,0.152617
GNB,0,G-SMOTE,0.592529,0.548246,0.117942,0.566780,0.137478
GNB,0,CiFRUS (train),0.608269,0.605042,0.210404,0.621455,0.260124
GNB,0,CiFRUS (train/test),0.601848,0.601626,0.189205,0.610888,0.247680
GNB,0,CiFRUS (balanced-train/test),0.585329,0.587549,0.140813,0.584236,0.203332
GNB,1,Baseline,0.580870,0.552036,0.140471,0.578451,0.158216
GNB,1,ROS,0.604579,0.602410,0.185532,0.609350,0.248833
GNB,1,RUS,0.585373,0.554054,0.142166,0.579555,0.160862
GNB,1,SMOTE,0.572677,0.578035,0.116518,0.570024,0.172741
GNB,1,Borderline-SMOTE,0.606686,0.573614,0.103673,0.562533,0.157179
GNB,1,SVM-SMOTE,0.603108,0.593870,0.147106,0.588650,0.221757
GNB,1,ADASYN,0.615470,0.573705,0.123000,0.572766,0.167817
GNB,1,G-SMOTE,0.564885,0.537118,0.094017,0.553337,0.110176
GNB,1,CiFRUS (train),0.590746,0.559441,0.168865,0.593098,0.185048
GNB,1,CiFRUS (train/test),0.598192,0.554810,0.140376,0.578785,0.159964
GNB,1,CiFRUS (balanced-train/test),0.608625,0.589595,0.140723,0.584571,0.208625
GNB,2,Baseline,0.604189,0.611910,0.214464,0.625100,0.275470
GNB,2,ROS,0.555076,0.543524,0.092669,0.553237,0.112758
GNB,2,RUS,0.605984,0.566820,0.177379,0.598281,0.196348
GNB,2,SMOTE,0.599897,0.563218,0.082737,0.549860,0.124722
GNB,2,Borderline-SMOTE,0.593354,0.544330,0.079722,0.546415,0.101655
GNB,2,SVM-SMOTE,0.585886,0.583826,0.139309,0.582798,0.194413
GNB,2,ADASYN,0.605426,0.570858,0.118080,0.569790,0.160403
GNB,2,G-SMOTE,0.568374,0.527027,0.090176,0.550461,0.102035
GNB,2,CiFRUS (train),0.596620,0.592105,0.203579,0.615269,0.237300
GNB,2,CiFRUS (train/test),0.608826,0.595745,0.197401,0.613296,0.239456
GNB,2,CiFRUS (balanced-train/test),0.592752,0.581395,0.126214,0.575642,0.184143
GNB,3,Baseline,0.603933,0.609407,0.207650,0.621355,0.268716
GNB,3,ROS,0.583244,0.553288,0.143966,0.580324,0.161788
GNB,3,RUS,0.591638,0.557303,0.147339,0.582531,0.167104
GNB,3,SMOTE,0.618624,0.569790,0.095634,0.557685,0.144991
GNB,3,Borderline-SMOTE,0.610977,0.573643,0.110032,0.565944,0.160535
GNB,3,SVM-SMOTE,0.613887,0.603922,0.178309,0.606273,0.252412
GNB,3,ADASYN,0.602684,0.566406,0.098622,0.558888,0.140984
GNB,3,G-SMOTE,0.598538,0.592742,0.167519,0.598549,0.222824
GNB,3,CiFRUS (train),0.611490,0.611227,0.218340,0.626639,0.274507
GNB,3,CiFRUS (train/test),0.618334,0.618182,0.220364,0.629514,0.291926
GNB,3,CiFRUS (balanced-train/test),0.602929,0.575290,0.111668,0.567048,0.164658
GNB,4,Baseline,0.584270,0.582979,0.172056,0.598749,0.208711
GNB,4,ROS,0.564094,0.493827,0.076318,0.541065,0.080298
GNB,4,RUS,0.572588,0.518692,0.093200,0.551331,0.101933
GNB,4,SMOTE,0.583779,0.569745,0.108331,0.564506,0.152617
GNB,4,Borderline-SMOTE,0.595628,0.559846,0.079365,0.547652,0.117026
GNB,4,SVM-SMOTE,0.581784,0.572025,0.141467,0.581895,0.176648
GNB,4,ADASYN,0.589732,0.567951,0.119709,0.570225,0.157323
GNB,4,G-SMOTE,0.577994,0.543820,0.121370,0.567984,0.137651
GNB,4,CiFRUS (train),0.575352,0.575107,0.160379,0.591693,0.192225
GNB,4,CiFRUS (train/test),0.576890,0.583510,0.170225,0.597980,0.208428
GNB,4,CiFRUS (balanced-train/test),0.587948,0.571984,0.108391,0.564841,0.156515
GNB,5,Baseline,0.615403,0.583333,0.163204,0.594569,0.204485
GNB,5,ROS,0.602339,0.568282,0.159122,0.589921,0.184512
GNB,5,RUS,0.600176,0.567742,0.146834,0.583868,0.175477
GNB,5,SMOTE,0.612683,0.581132,0.113370,0.568820,0.179325
GNB,5,Borderline-SMOTE,0.617075,0.574713,0.106875,0.564406,0.161110
GNB,5,SVM-SMOTE,0.606418,0.563991,0.143525,0.581661,0.169582
GNB,5,ADASYN,0.609985,0.573674,0.116474,0.569355,0.164089
GNB,5,G-SMOTE,0.597033,0.599606,0.171941,0.602194,0.239954
GNB,5,CiFRUS (train),0.605972,0.573304,0.165855,0.594001,0.193841
GNB,5,CiFRUS (train/test),0.612237,0.585774,0.169991,0.598315,0.211555
GNB,5,CiFRUS (balanced-train/test),0.604234,0.587549,0.140813,0.584236,0.203332
GNB,6,Baseline,0.568709,0.567347,0.121363,0.570994,0.157650
GNB,6,ROS,0.550863,0.514286,0.094748,0.551766,0.102107
GNB,6,RUS,0.555567,0.579477,0.139478,0.582129,0.186290
GNB,6,SMOTE,0.559000,0.564299,0.085923,0.551732,0.128797
GNB,6,Borderline-SMOTE,0.572889,0.563707,0.087441,0.552501,0.128934
GNB,6,SVM-SMOTE,0.552970,0.529661,0.064027,0.536818,0.078149
GNB,6,ADASYN,0.588361,0.554890,0.085264,0.550395,0.115825
GNB,6,G-SMOTE,0.546382,0.527473,0.078508,0.544409,0.091272
GNB,6,CiFRUS (train),0.602840,0.578704,0.202044,0.611724,0.222734
GNB,6,CiFRUS (train/test),0.596108,0.562500,0.154167,0.586610,0.176103
GNB,6,CiFRUS (balanced-train/test),0.597980,0.579256,0.126237,0.575308,0.179572
GNB,7,Baseline,0.573546,0.590234,0.185512,0.606574,0.225728
GNB,7,ROS,0.558153,0.539130,0.095776,0.554441,0.112851
GNB,7,RUS,0.575965,0.538976,0.107573,0.560494,0.123179
GNB,7,SMOTE,0.595550,0.563218,0.082737,0.549860,0.124722
GNB,7,Borderline-SMOTE,0.593343,0.574757,0.113261,0.567817,0.164389
GNB,7,SVM-SMOTE,0.589999,0.559653,0.135002,0.576812,0.159512
GNB,7,ADASYN,0.593767,0.564706,0.096953,0.557785,0.137246
GNB,7,G-SMOTE,0.572933,0.568465,0.131386,0.576277,0.165760
GNB,7,CiFRUS (train),0.584203,0.587473,0.187711,0.607009,0.223042
GNB,7,CiFRUS (train/test),0.586555,0.579281,0.161801,0.593131,0.198114
GNB,7,CiFRUS (balanced-train/test),0.598705,0.584795,0.135963,0.581260,0.195338
GNB,8,Baseline,0.580391,0.585657,0.147589,0.587313,0.201365
GNB,8,ROS,0.554642,0.554656,0.091634,0.553806,0.120905
GNB,8,RUS,0.579677,0.576344,0.163813,0.593566,0.195768
GNB,8,SMOTE,0.582598,0.568702,0.092445,0.555812,0.140971
GNB,8,Borderline-SMOTE,0.612092,0.564706,0.096953,0.557785,0.137246
GNB,8,SVM-SMOTE,0.620976,0.591489,0.188953,0.608447,0.229207
GNB,8,ADASYN,0.594614,0.564885,0.084413,0.550963,0.128723
GNB,8,G-SMOTE,0.583456,0.565489,0.126380,0.573301,0.158891
GNB,8,CiFRUS (train),0.573234,0.529002,0.109083,0.560259,0.120012
GNB,8,CiFRUS (train/test),0.578094,0.527716,0.083504,0.547051,0.096093
GNB,8,CiFRUS (balanced-train/test),0.602216,0.581395,0.126214,0.575642,0.184143
GNB,9,Baseline,0.579454,0.586724,0.182371,0.604367,0.219230
GNB,9,ROS,0.584794,0.545455,0.142480,0.578551,0.156135
GNB,9,RUS,0.598995,0.569038,0.136456,0.578919,0.169819
GNB,9,SMOTE,0.589063,0.580392,0.129496,0.577180,0.183313
GNB,9,Borderline-SMOTE,0.613653,0.590734,0.143971,0.586443,0.212289
GNB,9,SVM-SMOTE,0.611312,0.570156,0.167930,0.594436,0.192292
GNB,9,ADASYN,0.625045,0.570297,0.113187,0.567148,0.156512
GNB,9,G-SMOTE,0.589832,0.581053,0.163405,0.594235,0.201362
GNB,9,CiFRUS (train),0.582085,0.558559,0.150831,0.584403,0.170666
GNB,9,CiFRUS (train/test),0.574884,0.547461,0.119651,0.567549,0.138387
GNB,9,CiFRUS (balanced-train/test),0.594859,0.588008,0.139142,0.583467,0.204077
KNN,0,Baseline,0.538155,0.220183,0.052288,0.522739,0.069423
KNN,0,ROS,0.529795,0.246696,0.057475,0.525281,0.071897
KNN,0,RUS,0.487928,0.140704,0.023165,0.509831,0.037212
KNN,0,SMOTE,0.532114,0.240000,0.055105,0.524177,0.069770
KNN,0,Borderline-SMOTE,0.535224,0.252174,0.055518,0.524512,0.068275
KNN,0,SVM-SMOTE,0.533808,0.233184,0.052722,0.523074,0.067606
KNN,0,ADASYN,0.527923,0.243243,0.068166,0.529795,0.087989
KNN,0,G-SMOTE,0.533474,0.241071,0.059447,0.526050,0.075742
KNN,0,CiFRUS (train),0.488987,0.296296,0.076020,0.534109,0.087928
KNN,0,CiFRUS (train/test),0.472802,0.293878,0.067507,0.530364,0.077466
KNN,0,CiFRUS (balanced-train/test),0.450441,0.221239,0.028698,0.512607,0.036113
KNN,1,Baseline,0.548054,0.231481,0.072233,0.531334,0.097381
KNN,1,ROS,0.541622,0.273128,0.090546,0.539827,0.113267
KNN,1,RUS,0.484952,0.146341,0.008053,0.503444,0.012023
KNN,1,SMOTE,0.541254,0.274336,0.094923,0.541700,0.119452
KNN,1,Borderline-SMOTE,0.545468,0.278027,0.108118,0.547318,0.138642
KNN,1,SVM-SMOTE,0.542547,0.262443,0.094757,0.541366,0.123143
KNN,1,ADASYN,0.542380,0.260090,0.085960,0.537620,0.110228
KNN,1,G-SMOTE,0.546973,0.267857,0.092643,0.540597,0.118036
KNN,1,CiFRUS (train),0.488630,0.327869,0.114932,0.551632,0.132405
KNN,1,CiFRUS (train/test),0.482455,0.315789,0.091297,0.541165,0.103975
KNN,1,CiFRUS (balanced-train/test),0.455101,0.274678,0.075457,0.533440,0.091338
KNN,2,Baseline,0.549191,0.242991,0.092279,0.539928,0.126433
KNN,2,ROS,0.535146,0.242152,0.063801,0.527923,0.081813
KNN,2,RUS,0.496567,0.138614,0.009889,0.504213,0.015285
KNN,2,SMOTE,0.542748,0.251121,0.074881,0.532772,0.096020
KNN,2,Borderline-SMOTE,0.541277,0.243243,0.068166,0.529795,0.087989
KNN,2,SVM-SMOTE,0.546415,0.238532,0.074587,0.532437,0.099030
KNN,2,ADASYN,0.548778,0.244344,0.072542,0.531668,0.094274
KNN,2,G-SMOTE,0.542324,0.253394,0.083649,0.536517,0.108709
KNN,2,CiFRUS (train),0.475042,0.292683,0.063266,0.528491,0.072322
KNN,2,CiFRUS (train/test),0.464888,0.283333,0.067175,0.530029,0.078681
KNN,2,CiFRUS (balanced-train/test),0.459214,0.273504,0.071143,0.531568,0.085684
KNN,3,Baseline,0.553583,0.239631,0.078993,0.534310,0.105674
KNN,3,ROS,0.551621,0.260090,0.085960,0.537620,0.110228
KNN,3,RUS,0.485231,0.140000,0.018728,0.507959,0.029687
KNN,3,SMOTE,0.553627,0.266667,0.088259,0.538724,0.111747
KNN,3,Borderline-SMOTE,0.550573,0.278027,0.108118,0.547318,0.138642
KNN,3,SVM-SMOTE,0.550161,0.278027,0.108118,0.547318,0.138642
KNN,3,ADASYN,0.544977,0.260090,0.085960,0.537620,0.110228
KNN,3,G-SMOTE,0.549904,0.254545,0.088050,0.538390,0.115226
KNN,3,CiFRUS (train),0.476870,0.261603,0.047378,0.521101,0.056244
KNN,3,CiFRUS (train/test),0.451467,0.271186,0.062547,0.527822,0.074601
KNN,3,CiFRUS (balanced-train/test),0.451144,0.255319,0.045011,0.519997,0.053945
KNN,4,Baseline,0.550874,0.240741,0.083410,0.536182,0.112451
KNN,4,ROS,0.541734,0.250000,0.070513,0.530899,0.089840
KNN,4,RUS,0.489411,0.121827,0.009164,0.503879,0.015143
KNN,4,SMOTE,0.547731,0.238532,0.074587,0.532437,0.099030
KNN,4,Borderline-SMOTE,0.554563,0.244344,0.072542,0.531668,0.094274
KNN,4,SVM-SMOTE,0.551944,0.245455,0.076929,0.533541,0.100673
KNN,4,ADASYN,0.546616,0.248889,0.066156,0.529026,0.083762
KNN,4,G-SMOTE,0.542168,0.237443,0.070192,0.530564,0.092514
KNN,4,CiFRUS (train),0.489544,0.305785,0.091113,0.540831,0.105817
KNN,4,CiFRUS (train/test),0.483681,0.305785,0.091113,0.540831,0.105817
KNN,4,CiFRUS (balanced-train/test),0.455658,0.262009,0.070830,0.531233,0.087591
KNN,5,Baseline,0.528636,0.212963,0.049877,0.521636,0.067242
KNN,5,ROS,0.523341,0.243243,0.068166,0.529795,0.087989
KNN,5,RUS,0.488363,0.167488,0.039585,0.516887,0.060456
KNN,5,SMOTE,0.529784,0.263158,0.075171,0.533106,0.093488
KNN,5,Borderline-SMOTE,0.532014,0.274336,0.094923,0.541700,0.119452
KNN,5,SVM-SMOTE,0.532058,0.252252,0.079259,0.534644,0.102308
KNN,5,ADASYN,0.525972,0.250000,0.070513,0.530899,0.089840
KNN,5,G-SMOTE,0.528324,0.243243,0.068166,0.529795,0.087989
KNN,5,CiFRUS (train),0.484250,0.305785,0.091113,0.540831,0.105817
KNN,5,CiFRUS (train/test),0.464085,0.268908,0.053993,0.524077,0.063804
KNN,5,CiFRUS (balanced-train/test),0.456561,0.241379,0.035963,0.515918,0.043756
KNN,6,Baseline,0.506565,0.202765,0.034338,0.514914,0.045936
KNN,6,ROS,0.497726,0.230088,0.039735,0.517456,0.050003
KNN,6,RUS,0.479468,0.098522,-0.039976,0.482945,-0.061054
KNN,6,SMOTE,0.511927,0.240000,0.055105,0.524177,0.069770
KNN,6,Borderline-SMOTE,0.509018,0.246696,0.057475,0.525281,0.071897
KNN,6,SVM-SMOTE,0.508427,0.247788,0.061810,0.527154,0.077783
KNN,6,ADASYN,0.509575,0.252174,0.055518,0.524512,0.068275
KNN,6,G-SMOTE,0.502252,0.238938,0.050773,0.522305,0.063893
KNN,6,CiFRUS (train),0.490269,0.295359,0.090926,0.540496,0.107942
KNN,6,CiFRUS (train/test),0.477963,0.277551,0.045946,0.520666,0.052725
KNN,6,CiFRUS (balanced-train/test),0.460919,0.248927,0.042633,0.518894,0.051606
KNN,7,Baseline,0.540073,0.200913,0.025650,0.511169,0.033807
KNN,7,ROS,0.525437,0.246696,0.057475,0.525281,0.071897
KNN,7,RUS,0.484673,0.145631,0.003670,0.501572,0.005420
KNN,7,SMOTE,0.536405,0.240000,0.055105,0.524177,0.069770
KNN,7,Borderline-SMOTE,0.538256,0.255507,0.068499,0.530130,0.085687
KNN,7,SVM-SMOTE,0.543996,0.256637,0.072848,0.532002,0.091672
KNN,7,ADASYN,0.536695,0.230088,0.039735,0.517456,0.050003
KNN,7,G-SMOTE,0.535748,0.248889,0.066156,0.529026,0.083762
KNN,7,CiFRUS (train),0.498729,0.323887,0.102051,0.546014,0.116223
KNN,7,CiFRUS (train/test),0.476759,0.268908,0.053993,0.524077,0.063804
KNN,7,CiFRUS (balanced-train/test),0.459470,0.247863,0.038360,0.517021,0.046200
KNN,8,Baseline,0.551197,0.212963,0.049877,0.521636,0.067242
KNN,8,ROS,0.544409,0.242152,0.063801,0.527923,0.081813
KNN,8,RUS,0.487137,0.092308,-0.016395,0.493078,-0.027936
KNN,8,SMOTE,0.551576,0.244344,0.072542,0.531668,0.094274
KNN,8,Borderline-SMOTE,0.552390,0.258929,0.081578,0.535748,0.103938
KNN,8,SVM-SMOTE,0.556592,0.274336,0.094923,0.541700,0.119452
KNN,8,ADASYN,0.548176,0.265487,0.083885,0.536851,0.105562
KNN,8,G-SMOTE,0.553360,0.245455,0.076929,0.533541,0.100673
KNN,8,CiFRUS (train),0.503857,0.288066,0.065213,0.529260,0.075429
KNN,8,CiFRUS (train/test),0.488318,0.288066,0.065213,0.529260,0.075429
KNN,8,CiFRUS (balanced-train/test),0.455123,0.274678,0.075457,0.533440,0.091338
KNN,9,Baseline,0.549993,0.229358,0.063437,0.527588,0.084227
KNN,9,ROS,0.540641,0.256637,0.072848,0.532002,0.091672
KNN,9,RUS,0.483547,0.133333,-0.025014,0.489232,-0.035501
KNN,9,SMOTE,0.550573,0.257778,0.077207,0.533875,0.097755
KNN,9,Borderline-SMOTE,0.545947,0.273128,0.090546,0.539827,0.113267
KNN,9,SVM-SMOTE,0.552011,0.275556,0.099310,0.543573,0.125740
KNN,9,ADASYN,0.545557,0.240000,0.055105,0.524177,0.069770
KNN,9,G-SMOTE,0.543272,0.267857,0.092643,0.540597,0.118036
KNN,9,CiFRUS (train),0.466649,0.297189,0.061332,0.527722,0.069346
KNN,9,CiFRUS (train/test),0.457263,0.264463,0.037012,0.516586,0.042986
KNN,9,CiFRUS (balanced-train/test),0.455078,0.252174,0.055518,0.524512,0.068275
LR,0,Baseline,0.604668,0.233766,0.029275,0.512941,0.035808
LR,0,ROS,0.603398,0.594595,0.184900,0.607243,0.232465
LR,0,RUS,0.602372,0.609959,0.214907,0.624766,0.271131
LR,0,SMOTE,0.608882,0.600000,0.196676,0.613965,0.246423
LR,0,Borderline-SMOTE,0.602929,0.602062,0.196318,0.614299,0.250330
LR,0,SVM-SMOTE,0.616885,0.589474,0.180221,0.603933,0.222084
LR,0,ADASYN,0.585117,0.597510,0.189851,0.610219,0.239519
LR,0,G-SMOTE,0.612872,0.591195,0.181787,0.605036,0.225483
LR,0,CiFRUS (train),0.614165,0.241379,0.035963,0.515918,0.043756
LR,0,CiFRUS (train/test),0.613954,0.152381,-0.002486,0.498930,-0.003528
LR,0,CiFRUS (balanced-train/test),0.600845,0.600823,0.192919,0.612426,0.246889
LR,1,Baseline,0.599708,0.242424,0.040244,0.517790,0.049224
LR,1,ROS,0.598950,0.595041,0.183052,0.606474,0.232577
LR,1,RUS,0.614868,0.614108,0.223259,0.629615,0.281668
LR,1,SMOTE,0.604523,0.596273,0.186448,0.608347,0.236053
